Question_Number,Question,Option_A,Option_B,Option_C,Option_D,Correct_Answer
295,A statue of which animal was discovered at Harappa?,Deer,Cow,Bull,Lion,C
296,Shalimar Bagh was constructed by:,Akbar,Shah Jahan,Jahangir,Aurangzeb,B
297,Which cities of Iran and Pakistan are linked through a railway line?,Quetta-Zahedan,Chaman-Tehran,Quetta-Shiraz,Peshawar-Shiraz,A
298,"Who inaugurated the State Bank of Pakistan on July 1, 1948?",Quaid-e-Azam,Malik Ghulam Muhammad,Liaquat Ali Khan,Allama Muhammad Iqbal,A
299,Pakistan purchased the Gwadar enclave from:,Singapore,Oman,Iran,China,B
300,In which year did Sir Syed return from England?,1869,1870,1875,1876,B
301,Which is the shortest river in Pakistan?,Ravi,Jhelum,Chenab,Sutlej,A
302,Which organization did Pakistan join in 1974?,OIC,SAARC,NAM,PTBT,A
303,The Indian Councils Act (Minto-Morley Reforms) was enacted into law in:,1909,1910,1911,1912,A
304,"The real name of Muhammad Shah, also known as 'Rangeela', was ______________.",Gulshan Khan,Roshan Akhtar,Jamshed Akhtar,Khurram Shehzad,B
305,Muhammad Ghuri was assassinated in 1206 AD by which tribe?,Jats,Gakhars,Qarmatians,Khokhar,D
306,The important elements of climate are ________.,Temperature and pressure,Winds and rainfall,Humidity of air,All of the above,D
308,The real name of Mughal Emperor Jahangir was __________.,Farid Khan,Khurram,Salim,Iqbal,C
309,The proposed Margalla Hills tunnel project connects Islamabad with which city?,Swabi,Abbottabad,Haripur,Dhodial,C
311,Name Pakistan’s surface-to-surface ballistic missile capable of delivering multiple warheads using MIRV technology.,Shaheen-II,Ababeel,Nasr,Ghauri,B
312,What is the share of Sindh in the total population of Pakistan?,25 percent,22 percent,23 percent,28 percent,C
314,Urdu is an amalgamation of ________.,English and Persian,Persian and Turkish,Sanskrit and Persian,"Arabic, Persian, Turkish & Hindi",D
315,"On 25 December 2020, which legendary Urdu writer died of Covid-19 complications?",Rahat Indori,Sibte Arif,Shamsur Rahman Faruqi,None of these,C
317,"The Eighth Amendment in the Constitution of Pakistan, 1973 gave overriding powers to:",Prime Minister,The President,Chief Martial Law Administrator,Governor General,B
318,Latif Khosa used to be the governor of:,KPK,Punjab,Sindh,GB,B
319,What was the ratio of the division of military assets between Pakistan and India at independence?,2.1180555555556,40:60,36:64,30:70,C
320,The first recorded poetry in Urdu is attributed to _______.,Amir-ud-din Kidwai,Amir Khusrau,Sir Fazal-ur-Rehman,Sir Syed Ahmad Khan,B
321,The concept of acting in aid of civil power by the armed forces has been laid down in the Constitution of Pakistan 1973 vide:,Article 245,Article 270,Article 243,Article 200,A
322,The Pakistan Resolution was passed at ________.,"Minto Park, Lahore","Badshahi Mosque, Lahore","Mochi Gate, Lahore",Lahore Town Hall,A
323,K2 is in which mountain range?,Himalayas,Karakoram,Hindu Kush,Sulaiman,B
324,The extinct volcanic peak of Koh-i-Sultan is in ________.,Turkmenistan,Turkey,Iran,Pakistan,D
325,"While in government service, Sir Syed was raised to the post of 'Munsif' (Sub-Judge) in Agra in __________.",In 1840,In 1841,In 1851,In 1852,B
326,The Taj Mahal was completed in 1648 by Emperor Shah Jahan in memory of his wife named:,Mumtaz Mahal,Zaib-un-Nisa,Joda Bai,None of these,A
327,The beginning of the Mughal Empire is dated to the victory by Babur over:,Usman Lodhi,Ismail Lodhi,Ibrahim Lodhi,Bahlul Lodhi,C
328,Who is known as the father of local self-government?,Warren Hastings,Lord Rippon,Lord Dalhousie,Lord Cornwallis,B
329,"Who was, at one time, called the ""Ambassador of Hindu-Muslim Unity""?",Quaid-e-Azam,Motilal Nehru,Mohanlal Karamchand Gandhi,Abdul Kalam Azad,A
330,When did East Pakistan become Bangladesh?,on 16th December 1971,on 14th August 1971,on 23rd March 1971,on 16th December 1970,A
331,How much amount was allocated for the agriculture sector in the 7th five year plan?,Rs.13600 million,Rs.14600 million,Rs.15600 million,None of these,C
332,In which language has the folk story Sassi Punnu been described?,Punjabi,Sindhi,Balochi,None of these,B
333,Objective Resolution was passed by the Constituent Assembly of Pakistan on:,"On March 12, 1947","On March 12, 1948","On March 12, 1949",None of these,C
334,The Sykes-Picot Agreement (also called the Asia Minor Agreement) was signed in which year?,1915,1916,1917,1918,B
335,"'On which date was the resolution passed to officially address Muhammad Ali Jinnah as ""Quaid-i-Azam Muhammad Ali Jinnah""?",10-Aug-1947,17390,12-Aug-1947,17393,C
336,The first female Governor of Sindh was:,Begum Afifa,Begum Hidayatullah,Begum Hameeda Haroon,Begum Ra'ana Liaqat Ali,D
337,Which of the following deserts is known as the 'friendly desert'?,Thar,Cholistan,Thal,Nara,A
338,"Who is the author of the book ""The Daughter of the East""?",K.K. Aziz,G. Allana,Benazir Bhutto,Ayesha Jalal,C
339,Islam was declared as the State Religion of Pakistan in the Constitution of:,1973,1956,1962,None of these,A
340,"In the Elections of 1945-46, out of 119 total Muslim seats in Bengal, how many did the Bengal Muslim League win?",101,107,113,116,C
341,What is the length of the Tarbela Dam?,"2,786 m","2,795 m","2,743 m","2,701 m",C
342,Which country is situated to the east of Pakistan?,China,India,Afghanistan,Iran,B
343,Who was a prominent person convicted in the Rawalpindi Conspiracy case?,Faiz Ahmad Faiz,Habib Jalib,Shorish Kashmiri,None of these,A
345,Who was the first female finance minister of Pakistan to present the annual budget?,Begum Salma Ahmed,Hina Rabbani Khar,Shamshad Akhtar,None of these,B
346,Arya Samaj was founded in:,1870,1875,1880,1885,B
348,When did the War of Independence of 1857 formally end?,"On October 1, 1858","On November 1, 1858","On July 8, 1859","On September 8, 1858",C
349,"Who has written the book entitled ""The Making of Pakistan""?",I.H. Qurashi,Muhammad Ali Chaudhry,Waheed-uz-Zaman,K.K. Aziz,D
351,Where and when was the First Round Table Conference inaugurated?,"St. James's Palace, London, November 12, 1930","Buckingham Palace, London, January 1931","Delhi, January 1931","Lahore, December 1930",A
352,The Sindhi language is based on __________.,Persian,Arabic,Dravidian,Sanskrit,B
354,Who was the first female Speaker of the National Assembly of Pakistan?,Fahmida Mirza,Ayesha Mirza,Sofia Mirza,Pakeeza Mirza,A
355,Which Article of the 1973 Constitution of Pakistan provides for freedom of the press and freedom of expression?,Article 20,Article 19,Article 18,Article 17,B
356,The Diamer-Bhasha Dam will be constructed on:,Kabul,Jhelum,Ravi,Indus,D
357,Who was the emperor from 1658 to 1707?,Aurangzeb,Shah Jahan,Humayun,Akbar,A
358,How many amendments were proposed by Jinnah in the Nehru Report?,2,3,4,None of these,C
359,Which newspaper issued by Ghulam Rasool:,Hamdard,Comrade,Inqalab,None of these,C
361,Madar-i-Millat Mohtarma Fatima Jinnah died in Karachi on _______.,"On July 6, 1967","On July 7, 1967","On July 8, 1967","On July 9, 1967",D
362,When did PTV start its color transmission?,In 1974,In 1975,In 1976,In 1977,C
364,The first invasion of Mahmud Ghaznavi was in:,900 AD,1000 AD,1100 AD,None of these,B
365,The cease-fire line was established between Pakistan and India in:,1947,1948,1949,1950,C
367,The Charismatic Leader: Quaid-i-Azam Mohammad Ali Jinnah and the Creation of Pakistan book was written by:,Sir Sikandar Hayat,Stanley Wolpert,Hector Bolitho,None of these,D
368,"In 1917, the Kheiri Brothers suggested a plan for the partition of India at the Socialist International conference held in __________.",Sweden,Netherlands,England,None,A
370,Sindh was conquered by Muhammad bin Qasim during the __________ period.,Umayyad Caliphate,Abbasid Caliphate,Tulunid Dynasty,Idrisid Dynasty,A
371,Which operation launched in 1971 to control the situation of East Pakistan:,Operation Mid Night way,Operation Fair Play,Operation Search Light,Operation Grand Slam,C
373,"Pakistan People's Party was launched on November 30, 1967 in:",Larkana,Karachi,Lahore,None of these,C
374,Agra Summit was a two-day summit which remained:,Successful,Inconclusive,Delayed Till Further,None of these,B
376,The C. R. Formula was devised by ____________.,Abul Kalam Azad,C. Rajagopalachari,V. P. Menon,Lord Wavell,B
377,Who announced the '3rd June Plan' for the partition of India?,Lord Wavell,Lord Mountbatten,Lord Willingdon,Lord Linlithgow,B
378,The Headquarter of MoD (Ministery of Defence) is located in_________.,Islamabad,Karachi,Rawalpindi,Peshawar,C
379,Pakistan's National Flag was designed by:,Hussnain Sadiq,Ahmad Chagla,Amir-ud-din Kidwai,Abdur Rehman Chughtai,C
380,British sell Kashmir to which Maharaja:,Maharaja Hari Singh,Maharaja Maan Singh,Maharaja Pratap Singh,Maharaja Gulab Singh,D
381,"In India, English education was first initiated in Bengal in:",in 1813,in 1829,in 1835,in 1854,C
382,When did Pakistan recognize Bangladesh?,On December 1973,On January 1974,On February 1974,On March 1974,C
383,"The Shish Mahal, also known as Shah Burj, was constructed by Shah Jahan in which period?",from 1641 to 1642,from 1631 to 1632,from 1655 to 1656,from 1628 to 1629,B
384,Who wrote Asar-us-Sanadid?,Mirza Ghalib,Sir Syed Ahmad Khan,Maulana Muhammad Ali Jauhar,None of these,B
385,Nadwatul Uloom was founded in:,in 1890,in 1892,in 1894,None of these,C
386,The British Indian government announced the partition of Bengal in:,1902,1905,1909,1916,B
387,Which city is called the 'City of Glass and Bangles'?,Matiari,Hyderabad,Hala,Khairpur,B
389,"What magazine did Sir Syed establish on December 24, 1870?",Aligarh Gazette,Tarjaman-ul-Quran,Tahzib-ul-Akhlaq,Al-Aman,C
390,How many members did the initial UN commission for India & Pakistan have when it visited in July 1948?,3,4,5,6,A
392,The first Commercial Bank of Pakistan was:,Habib Bank Limited,Muslim Commercial Bank,UBL,HSBC,A
393,"Where is Attabad Lake, a newly born lake in 2010, situated in Pakistan?",Punjab,KPK,Gilgit-Baltistan,Balochistan,C
395,Which is considered the first known book of Pashto prose?,Pata Khazana',Tazkira-tul-Aulia',Jat di Kartut',Aasar-ul-Sanadeed',A
396,When were banks nationalized in Pakistan?,in 1974,in 1972,in 1975,in 1977,A
398,Sindh Sagar Doab area is situated in the desert of ________.,Gobi,Thar,Thal,Sahara,C
399,What organization was formed in 1903 for the progress of Urdu?,Anjuman-i-Himayat-i-Islam,Anjuman-i-Taraqqi-i-Urdu,All India Muslim League,Muhammadan Anglo-Oriental Defence Association,B
401,"The Iran-US Nuclear Deal (""JCPOA"") was signed in which year?",In 2012,In 2016,In 2015,In 2010,C
402,When was it announced that June 1948 was the date for British withdrawal from India?,on 31 January 1947,"on Feb 20, 1947",on 24 March 1947,on 3 May 1947,B
403,The Ashloks of Baba Fareed Ganj Shakar is included in which scripture:,Guru Granth,Gita,Ramayana,Mahabharata,A
404,"Who is the author of the book ""The Making of Pakistan""?",Waheed-uz-Zaman,Aitzaz Ahsan,K. K. Aziz,Ayesha Jalal,C
405,Pakistan won how many gold medals in the 2010 Games in India?,2,4,7,9,A
406,On which river is the Kalabagh Dam supposed to be built?,Kabul,Jhelum,Sutlej,Indus,D
408,Which of the following was a contemporary of eight Indian Rulers?,Amir Khusro,Iltutmish,Balban,None of these,A
409,In which year did Alexander the Great invade India?,In 356 BC,In 326 BC,In 323 BC,In 330 BC,B
411,Adiala Jail is located in ___________.,Multan,Rawalpindi,Gujranwala,Lahore,B
412,Faiz Mahal is in__________.,Ghotki,Thatta,Khaipur,Karachi,C
414,Who introduced the system of Basic Democracies?,Iskandar Mirza,Ayub Khan,Zulfiqar Ali Bhutto,None of these,B
415,Mountbatten arrived in Delhi:,on 13 March 1947,on 22 March 1947,on 30 March 1947,on 2 April 1947,B
417,Pakistan initiated its National Identity Card System in:,in 1971,in 1972,in 1973,in 1974,C
418,The Pakistan Atomic Energy Commission was established in:,in 1950,in 1956,in 1960,in 1965,B
419,The Supreme Judicial Council consists of _________.,The Chief Justice of Pakistan,The two next senior-most judges of the Supreme Court,The two senior-most Chief Justices of High Courts,All of these,D
420,Who was the Prime Minister of India at the time of the Tashkent Declaration?,Lal Bahadur Shastri,Indira Gandhi,Manmohan Singh,None of these,A
421,Which folk Sufi singer is from Hyderabad?,Salman Shah,Sanam Marvi,Abida Parveen,None of these,B
422,When did Pakistan first participate in the Olympics after independence?,1948,1952,1956,1960,A
423,"""A Brief History of Time"" was written by:",Stephen King,Stephen Hawking,Yuval Harari,None of these,B
424,Dar-ul-Uloom Deoband was founded by:,Maulana Mehmood-ul-Hassan,Maulana Muhammad Qasim Nanautawi,Maulana Hussain Ahmed Madni,Maulana Rasheed Ahmed,B
425,Who is considered the first poet of the Pashto language?,Khushal Khan Khattak,Amir Kror Suri,Rahman Baba,None of these,B
426,Dina Wadia visited Pakistan upon the death of the Quaid and then only once again in _____________ during the Musharraf era.,In 2002,In 2003,In 2004,In 2005,C
427,"Lord Mountbatten, Governor General of India, addressed the Constituent Assembly of Pakistan on __________.","On Aug 11, 1947","On Aug 14, 1948","On Aug 14, 1947",None of these,C
428,Which is the highest peak of the Koh-e-Sulaiman range?,Tirich Mir,K2,Takht-e-Sulaiman,Sakaser,C
429,Who was the first Secretary-General of SAARC?,Kant Kishore Bhargava,Abul Ahsan,Ibrahim Hussain Zaki,Yadav Kant Silwal,B
430,What is the most significant historical distinction of Sultana Raziya?,Longest reign in Slave Dynasty,First and only Muslim lady to rule India,Conquered the most territory,Abolished the Chahalgani system,B
431,The international vehicle registration code for Pakistan is _________.,PAK,PK,PKN,None of them,B
433,Tipu Sultan had diplomatic relations with which French King?,Napoleon,Charles,Henry II,None of these,A
434,The title “Ambassador of Hindu-Muslim-Unity” was given to Mr Jinnah by _________.,Mustafa Kamal,Allama Iqbal,Sarojini Naidu,None Of These,C
436,Who was A. O. Hume?,Viceroy of India,Governor General of India,A retired member of Civil Services,Member of British Parliament,C
437,The national space agency of Pakistan is:,NESCOM,SUPARCO,PAEC,None of these,B
439,Who was the last commander of Pakistan forces in East Pakistan?,Abdullah Khan Niazi,Iqbal Khan,Hameed Gul,Tikka Khan,A
440,Mast Tawakali was a poet of?,Sindhi,Urdu,Balochi,None of these,C
442,What was the real name of Nawab Mohsin-ul-Mulk?,Nawab Hizar Hayat,Muhammad Ilahi,Syed Mehdi Ali,Nawab Mushtaq Hussain,C
443,In which year Muhammad Bin Qasim invaded Sindh?,712,714,716,718,A
444,National anthem was written by:,Ahmed Ali Chagla,Hafiz Jullundhri,Faiz Ahmed Faiz,Josh Malihabadi,B
445,The famous book Asar-ul-Sanadeed was written by:,Syed Ahmed Barelvi,Sir Syed Ahmed Khan,Shah Wali Ullah,Sheikh Ahmed Sirhindi,B
446,"The Sindh Assembly seats have been increased, and now its strength is ________.",110,180,160,168,D
447,The Local Zakat Committee is headed by the:,Assistant Commissioner,Deputy Commissioner,Chairman Zakat Usher Committee,None of the above,C
448,On which date did Pakistan emerge as an independent state?,11-Aug-1947,17391,14-Aug-1947,17394,C
449,"According to the 1956 Constitution, the President of Pakistan should be:",Muslim,Non-Muslim,Both A & B,None of these,A
450,Who among the following took part in all Round Table Conferences?,Gandhi,B.R. Ambedkar,Tej Bahadur Sapru,Both B & C,D
452,Where was Sir Syed Ahmad Khan buried?,Delhi,Aligarh,Lahore,Karachi,B
453,Minto Park is now officially called __________.,Jinnah Park,Iqbal Park,Lawrence Park,Patriot Park,B
454,For how many years did Aurangzeb Alamgir rule?,40,49,52,None of these,B
455,Name the elected lady or ladies of the first Women's Sub-committee from Bengal.,Shaista Suhrawardy,Miss Isfahani,Both of them,None of them,C
