Question_Number,Question,Option_A,Option_B,Option_C,Option_D,Correct_Answer
220,Who was the father of Ali (RA)?,Khattab ibn Nufayl,Affan ibn Abi al-'As,Abd al-Muttalib,Abu Talib,D
221,The system of Diwan (register of soldiers' pensions) was introduced by which Caliph?,Ali (RA),Umar (RA),Abu Bakr (RA),Uthman (RA),B
222,"What is the literal meaning of ""Dhikr"" (remembrance)?","Chanting ""Allah, Allah"" (remembrance of Allah)",Remembering Allah abundantly,To remember,None of these,C
223,How many saraya were sent by the Holy Prophet (PBUH) in 1 A.H.?,1,2,3,4,A
224,"The ""Sanusi"" order was a religious and political movement that resisted colonial rule in which country?",Egypt,Algeria,Sudan,Libya,D
225,Where does a Haji go after performing Sa'i?,Safa,Mina,Arafat,Muzdalifah,B
226,What are the different names used for Satan or the Devil in the Qur'an?,Iblees and Mardood,Iblees and Ash-Shaytan,Mardood and Ash-Shaytan,Iblees and Mal'oon,B
227,Name the son of Hazrat Ismaeel (A.S.) whose son was Adnan and Adnan's son was Ma'add.,Qaidar,Ilyas,Lu'ayy,Kirab,A
228,"What is meant by the name of Allah, ""Al-Mu'id""?",The Truth,The Trustee,The Restorer,None of these,C
229,In which Surah was the command to preach Islam first given?,Surah An-Nasr,Surah Al-Furqan,Surah Yaseen,None of these,D
230,The Ghazwa of Banu Qurayza took place immediately after which major battle?,Battle of Uhud,Battle of the Ditch (Khandaq),Battle of Badr,Battle of Hunayn,B
231,Who offered the khutbah of the nikah of Muhammad (PBUH) and Hazrat Khadijah (R.A.)?,Abu Talib,Hamza ibn Mutlib,Abbas ibn Mutlib,None of these,A
232,Name the first written constitution of the world:,Treaty of Hudaybiyyah,Mithaq-i-Madinah (Charter of Madinah),Khutbah Hajjat-ul-Wida (Sermon of the Farewell Pilgrimage),None of these,B
233,What was the duration of Ali's (RA) caliphate?,4 years & 6 months,4 years & 8 months,3 years & 9 months,4 years & 9 months,D
234,Who was the first person of Madinah to embrace Islam?,Hazrat Nafees (RA),Hazrat Suwayd ibn as-Samit (RA),Hazrat Abu Ayyub (RA),Hazrat Abdullah (RA),B
235,Where is the shrine of Ali (RA) situated?,Najad,Tehran,Najaf,Kufa,C
236,First Hajj of Islam was performed in ____,7 A.H,8 A.H,9 A.H,10 A.H,C
237,What was the name of the foster sister of the Holy Prophet (S.A.W.)?,Hazrat Shima (R.A.),Hazrat Mariah (R.A.),Hazrat Asma (R.A.),Hazrat Amarah (R.A.),A
238,Who was the head of the committee for the compilation of the Quran (Tadween-e- Quran)?,Zayd ibn Thabit (RA),Harith (RA),Both a and b,None of these,A
239,Risala Roohi Sharif was written by?,Sultan Bahu RA,Lal Shahbaz Qalandar RA,Syed Ahmad Sultan RA,Baba Farid RA,A
240,Which sea did Hazrat Musa (AS) cross?,Red Sea,Bering Sea,Mediterranean Sea,Black Sea,A
241,The episode of the Hijrat is mentioned in Surah,Al-Tawbah,Al-Tariq,Yasin,Al-e-Imran,A
242,"Who said the following about their assassin: ""Look after him, fetch him good food, and if I die then execute him in retaliation, and if I survive I shall see what should be done""?",Umar (RA),Ali ibn Abi Talib (RA),Uthman (RA),Hussain (RA),B
243,Name the plain where Hazrat Adam (AS) and his wife were reunited after years of wanderings.,Arafat,Muzdalifah,Mina,Hateem,A
244,Imam Shafi'i began issuing religious judgments (Fatwa) at the young age of:,13 years,14 years,20 years,15 years,A
245,For how long did Prophet Muhammad (PBUH) receive the revelation of the Qur'an in Makkah?,15 years,16 years,13 years,12 years,C
246,'Name the first person to whom Prophet Hazrat Muhammad (PBUH) informed about the first Wahi?,Hazrat Abu Talib (R.A.),Hazrat Khadija (R.A.),Waraqah ibn Nawfal (R.A.),None of these,B
247,Jami' al-Tirmidhi is unique among the six major hadith collections for its practice of:,Containing only authentic hadith,Arranging hadith by narrator,Mentioning the legal opinions of companions and jurists,Focusing on moral conduct,C
248,Which department became functional during the period of Hazrat Umar Bin Abdul Aziz?,Divan Kharaj,Bait-ul-Mal,Diwan Barid,None of these,B
249,The Tulunids and Ikhshidids were two short-lived dynasties that ruled independently in which region?,Spain,Persia,Egypt,Transoxiana,C
250,The total number of Madni Surahs in the Holy Quran is:,29,28,27,None of these,B
251,Name the fundamental pillar of Islam which was made Farz in 9 AH.,Salat,Soam,Zakat,Hajj,D
252,"What is meant by the name of Allah, ""Al-Muqit""?",The Maintainer,The Preserver,The First,The Truth,A
253,Khateeb-ul-Anbiya is the title of,Hazrat Ibrahim,Hazrat Yaqoob,Hazrat Shoaib,Hazrat Idrees,C
254,How many times is the word 'Muhammad' mentioned in the Quran?,1,2,3,4,D
255,The number of Madni Surah in Holy Quran is:,28,86,82,68,A
256,What was the number of clauses in the Charter of Madinah?,67,47,58,None of these,B
257,What was the total number of people in the second migration to Abyssinia?,101,56,None,23,A
258,The first naval fleet in Islamic history was established during the caliphate of:,Uthman (RA),Umar (RA),Ali (RA),Muawiya I,A
259,The shortest Surah in the Holy Qur'an is ______.,Surah An-Nisa,Surah Al-Ahzab,Surah Al-Baqarah,Surah Al-Kawthar,D
260,Hazrat Abu Bakr Siddiq ke walid ne kab Islam qabool kiya?,Ghazwa Badr ke waqt,Sulh Hudaybiyyah ke waqt,Fath Makkah ke waqt,In mein se koi nahi,C
261,"The ""Treaty of Nöteborg"" in 1323 established a border between Sweden and which republic, affecting Muslim traders in the region?",Republic of Genoa,Republic of Venice,Novgorod Republic,Hanseatic League,C
262,Name the son of Hazrat Ibrahim (A.S.) whose mother was Hazrat Hajar (A.S.).,Hazrat Ishaq (A.S.),Hazrat Yusuf (A.S.),Hazrat Ismail (A.S.),None of these,C
264,Ghaseel al-Malaika (The one washed by the Angels) is the title of which companion?,Abu Talha (RA),Abu Dujana (RA),Sa'd (RA),Hanzala ibn Abi Amir (RA),D
265,"What does the idiom ""aasmaan tootna"" (sky falling) mean?",Sudden brightness/light,Falling stars,Calamity strikes,None of these,C
266,The first biography on the life of the Holy Prophet (PBUH) is by:,Ibn Ishaq,Ibn Hisham,Al-Zarqali,Al-Waqidi,B
267,When did the sacrifice on Eid-ul-Adha become obligatory?,1 A.H.,2 A.H.,3 A.H.,4 A.H.,B
268,"Which Prophet is known as ""Shaikh-al-Anbiya""?",Hazrat Adam,Hazrat Ibrahim,Hazrat Nuh,Hazrat Dawood,C
269,During which prayer did the change of Qibla happen?,Asr,Zuhr,Maghrib,Isha,B
270,Muhammad (PBUH) was also included in the treaty of Hilf al-Fudul. On whose motivation did this treaty take place?,Zubair ibn Abdul Muttalib,Abbas ibn Abdul Muttalib,Hasan ibn Abdul Muttalib,Muhammad (PBUH),A
271,"'Among the following prophets, whose nation was awarded with Manna-Salwa?",Hazrat Isa (A.S.),Hazrat Daud (A.S.),Hazrat Musa (A.S.),Hazrat Yunus (A.S.),C
272,With which prophet is the miracle of the dromedary associated?,Hazrat Nuh (A.S.),Hazrat Shees (A.S.),Hazrat Ayyub (A.S.),Hazrat Salih (A.S.),D
273,What was the immediate cause of the Battle of Mu'tah?,Martyrdom of Ja'far (RA),Martyrdom of Zayd bin Harithah (RA),The killing of the Prophet's envoy,Martyrdom of Abdullah bin Rawaha (RA),B
274,Which tribe became an ally of the Quraysh after the Treaty of Hudaybiyyah?,Banu Qaynuqa,Banu Mustaliq,Banu Bakr,Banu Khuza'ah,C
275,How many Mothers of the Believers were alive at the time of the Prophet's (PBUH) death?,6,5,7,None of these,D
276,"What is the meaning of the name of Muhammad (PBUH), ""Siraj""?",The Friend,The Awakener,The Leader,The Sun,D
277,The first Mujaddid was Hazrat Umar ibn Abd al-Aziz. Who was the second one?,Ibn Taymiyyah,Imam Ghazali,Ahmad Sirhindi,Shah Waliullah,C
278,It is the third source of Islamic Fiqh:,Quran,Ijma,Hadith,Ijtihad,B
279,"Masjid-e-Nimra, where the Hajj sermon is delivered, is located in:",Mina,Muzdalifah,Arafat,None of these,C
280,"Who was a historian, jurist, and philosopher, as well as a politician?",Shams al-Din ibn Khallikan,Abd al-Rahman ibn Khaldun,Abu Bakr Muhammad ibn Yahya,None of these,B
281,The Jewish people are traditionally considered the offspring of which son of Prophet Ya'qub (AS)?,Tibrani,Yahudha (Judah),Ishaq (AS),Yusuf (AS),B
282,"The ""Brethren of Purity"" (Ikhwan al-Safa) were a secret society of philosophers based in which city?",Cairo,Baghdad,Basra,Cordoba,C
283,"At the conquest of Makkah, which Surah did the Holy Prophet (PBUH) recite?",First 5 verses of Surah Al-Baqarah,Surah Yasin,Surah Al-Ikhlas,Surah Al-Fatihah,D
284,Which incident took place on 24th September 622 AD in the life of Prophet Muhammad (PBUH)?,He migrated to Madinah.,He fell ill.,He was attacked.,He was stopped from traveling.,A
285,Who were the Mu'tazila?,A political party,A rationalist school of Islamic theology,A tribe in Syria,A school of Fiqh,B
286,Which tribe broke its treaty and sided with the confederates during the Battle of the Ditch?,Banu Qurayza,Banu Khazraj,Banu Aws,Banu Mustaliq,A
287,"The ""Routledge Atlas of the Crusades"" details the military campaigns primarily between Christian Europe and:",The Mongol Empire,The Byzantine Empire,Various Islamic states,The Sasanian Empire,C
288,What is the literal meaning of apostasy (Irtidad)?,To turn back,To reject,To associate partners (commit shirk),To die in disbelief,A
289,Who killed the murderer of Umar (RA)?,Hazrat Uthman (RA),Abd al-Rahman ibn Awf (RA),The murderer committed suicide immediately after,He was executed by Ali (RA),C
290,"Hazrat Imam Hussein (R.A)'s wife, Shahr Banu, was the daughter of:",Yazdegerd III,Abd al-Rahman,Abbad ibn Malik,None of these,A
291,Who is known as the 'Conqueror of Egypt?,Hazrat Amr ibn al-As (RA),Hazrat Sa'd ibn Abi Waqqas (RA),Hazrat Abu Ubaidah ibn al-Jarrah (RA),None of these,A
292,Masjid al-Khayf is located in:,Muzdalifah,Mina,Arafat,None of these,B
293,Who first gave a royal gift to the Holy Prophet (SAW)?,Ruler of Iran,Abul Hakam,Najashi,Abu Sufyan,C
294,What are the different names used for Satan or the Devil in the Qur'an?,Iblis and Mardud,Iblis and al-Shaytan,Mardud and al-Shaytan,Iblis and Mal'un,B
295,The third period of the compilation of Hadith is generally considered to be from:,171 to 220 AH,101 AH to around 200 AH,150 to 250 AH,100 to 150 AH,B
296,The Battle of Mu'tah took place in which Hijri year?,7 AH,6 AH,8 AH,5 AH,C
297,The oldest revealed divine book is the,Tawrat,Zabur,Injeel,Quran,A
298,Who was the sister of Hazrat Umar (RA) who had accepted Islam before him and played,role in his conversion? Hazrat Ayesha (RA),Hazrat Fatima bint al-Khattab(RA),Hazrat Zainab (RA),Hazrat Ruqqaya (RA),B
299,When was fasting made obligatory?,on 10th of Sha'ban 2 A.H.,on 10th of Sha'ban 3 A.H.,on 10th of Sha'ban 4 A.H.,on 10th of Sha'ban 5 A.H.,A
300,Who delivered the final blow to Abu Jahl after he was mortally wounded at Badr?,Abdullah ibn Mas'ud (RA),Umar (RA),Ali (RA),Abu Bakr (RA),A
301,Which prophet revived the dead by the will of Allah?,Hazrat Eesa (A.S.),Hazrat Moosa (A.S.),Hazrat Yaqoob (A.S.),Hazrat Yahya (A.S.),A
302,"The Mughal Emperor who attempted to synthesize Islam and Hinduism into a new faith called ""Din-i-Ilahi"" was:",Shah Jahan,Aurangzeb,Akbar,Jahangir,C
303,The master of Bilal (RA) at the time he embraced Islam was:,Abu Jahl,Umayyah ibn Harb,Abu Lahab,Umayyah ibn Khalaf,D
304,Qurbani is made during Hajj at:,Arafat,Mina,Muzdalifah,Safa,B
305,Name the Sahabi who was the cousin and son-in-law of the Holy Prophet (PBUH).,Hazrat Ali (RA),Hazrat Zayd ibn Harithah (RA),Hazrat Zayd ibn Thabit (RA),Hazrat Uthman (RA),A
306,Hazrat Umar (RA) was killed by a Persian prisoner of war named:,Mughira,Firoz,Hormuzan,None of these,B
307,How many Muslim women participated in the Battle of Uhud?,10,12,14,18,B
308,Which Surah is known as Arus al-Qur'an?,Ar-Rahman,Al-Alaq,Al-Baqarah,Al-Asr,A
309,The Islamic philosopher Al-Kindi is often referred to as:,The Philosopher of the Arabs,The Second Teacher,The Proof of Islam,The Master of Physicians,A
310,The Charter of Medina was made in:,The 1st Year of Hijrah,The 2nd Year of Hijrah,The 3rd Year of Hijrah,The 4th Year of Hijrah,A
311,Khateeb al-Anbiya (The Orator of the Prophets) is a title of:,Hazrat Idrees (AS),Hazrat Ibrahim (AS),Hazrat Yaqoob (AS),Hazrat Shu'ayb (AS),D
312,Tafsir al-Jalalayn is a famous concise exegesis of the Quran co-authored by Jalal al- Din al-Mahalli and his student:,Jalal al-Din al-Suyuti,Ibn Kathir,Al-Qurtubi,Al-Tabari,A
313,The Pact of Madinah was signed between:,Aws and Khazraj,Jews and Muslims,Christians and Muslims,None of these,B
314,"The Prophet's stamp comprises three words: Allah, Rasool, Muhammad.",Right,Wrong,Partially Right,Not mentioned,A
315,Which surah is called the preface of the Holy Quran?,Surah Fateha,Surah Rehman,Surah Yaseen,None of these,A
316,How many surahs in the Holy Quran are named after Prophets?,8,7,26,None of these,D
317,Hazrat Younas (A.S.) remained in the belly of the fish for:,20 days,30 days,40 days,50 days,C
318,Who was the foster mother of the Prophet Muhammad (PBUH)?,Thuwaybah,Halimah al-Sa'diyah,Fatimah bint Asad,Umm Ayman,B
319,"At the time of Hijrat to Medina, when Muakhat was concluded, who became the brother of Hazrat Abu Ayyub al-Ansari?",Hazrat Ali (R.A.),Hazrat Zaid bin Thabit (R.A.),Hazrat Mus'ab bin Umair (R.A.),None of the above,C
320,The name of the Holy Prophet has been mentioned ___ times in the Holy Quran.,8,6,3,None of these,D
321,Who was the first commander of the Muslim army?,Hazrat Ali (RA),Hazrat Hamza (RA),Hazrat Umar (RA),Hazrat Sa'd (RA),B
322,How much of the Holy Qur'an does the longest Surah comprise?,1 by 20,1 by 10,1 by 12,1 by 15,C
323,How many Muslims were martyred in Ghazwa Badr?,10,14,18,20,B
324,Who was the murderer of Umar (RA)?,Abu Lu'lu'a Firuz,A Persian slave,Both are correct,None of these,A
325,He was the first to revolt against Akbar's Deen-e-Ilahi:,Hazrat Mujaddid Alf-Sani,Hazrat Shah Waliullah,Khwaja Baqi Billah,None of these,A
326,"Kalimah Tayyaba, Salat, Zakat, Hajj, and Soam are the fundamental ____ of Islam.",Beliefs,Faiths,Pillars,Corners,C
327,"The Ottoman legal code, the ""Mejelle,"" was the first attempt to codify which school of Islamic law?",Shafi'i Fiqh,Maliki Fiqh,Hanafi Fiqh,Hanbali Fiqh,C
328,He was the youngest son of Hazrat Adam (AS):,Cain,Hazrat Shees,Hazrat Idrees,Hazrat Umar,B
329,Who was the best Qari among the companions of the Holy Prophet?,Ubayy ibn Ka'b (R.A.),Zayd ibn Thabit (R.A.),Abu Hurairah (R.A.),None of these,A
330,"The city of ""Harran"" in modern-day Turkey was a major center for the study of:",Astronomy and Sabian religion,Medicine and philosophy,Hadith and Fiqh,Poetry and literature,A
331,The real name of Abu Jahl was:,Haris bin Hasham,Amr ibn Hisham,Zain bin Hasham,None of these,B
332,Which is the smallest Jamarat (pillar to be stoned)?,Jamarat al-Wusta,Jamarat al-Sughra,Jamarat al-Awwal,Jamarat al-Aqaba,B
333,"Who compiled the first work of Hadith, ""Sahifa al-Sadiqah""?",Hazrat Abu Bakr (R.A.),Imam Muslim (R.A.),Hazrat Abdullah ibn Amr (R.A.),Hazrat Abu Hurairah (R.A.),C
334,He was called 'Abu al-Bashar al-Thani':,Hazrat Ibrahim (AS),Hazrat Nuh (AS),Hazrat Adam (AS),Hazrat Musa (AS),B
335,What was the verdict of the arbitrator Sa'd ibn Mu'adh for the treachery of Banu Qurayza?,Fighting men to be executed,Wealth to be confiscated as booty,Women and children to be taken captive,All of these,D
336,Which companion's name is mentioned in the Quran?,Hazrat Bilal (RA),Hazrat Zaid bin Harithah (RA),Hazrat Anas (RA),None of these,B
337,The first residential university where the faculty of the Qur'an was established for the first time is:,Masjid-e-Quba,Masjid-e-Bilal,Masjid-e-Aqsa,Masjid-e-Nabawi,D
338,"While many scholars were pressured during the ""Mihna,"" which major Imam is most famous for his steadfast refusal to accept the Mu'tazili doctrine of a created Quran, leading to his imprisonment and torture?",Imam al-Shafi'i,Imam Malik,Imam Abu Hanifa,Imam Ahmad ibn Hanbal,D
339,"The ""Salat al-Witr"" is a prayer that is considered ""Wajib"" (necessary) by which school of law?",Shafi'i,Maliki,Hanafi,Hanbali,C
340,Which famous warrior was killed by Ali (RA) in a duel during the Battle of the Ditch?,Abu Jahl,Waleed ibn Utbah,Amr ibn Abd Wudd,Shaiba,C
341,"Who suggested the name 'Muhammad' for the Holy Prophet (PBUH), which means 'the most praised'?",Hazrat Aminah (R.A.),Hazrat Abdullah (R.A.),Hazrat Abdul Muttalib,None of these,C
342,Which Prophet first laid the foundation of Masjid-e-Aqsa?,Hazrat Ibrahim (A.S),Hazrat Dawood (A.S),Hazrat Younas (A.S),Hazrat Sulaiman (A.S),A
343,The philosophical school that sought to harmonize Greek philosophy with Islamic teachings was known as:,Falsafa,Kalam,Sufism,Mu'tazilism,A
344,In which year did Islam start to spread in Medina?,10th year of Prophethood,11th year of Prophethood,12th year of Prophethood,13th year of Prophethood,C
345,Which was the biggest idol that was fixed on the roof of the Ka'bah?,Hubal,Wud,Manat,Ummi,A
346,Who was Hasham ibn As'abah?,The first enemy spy who was killed,The first enemy spy who was released,The first enemy spy who was arrested,None of these,C
347,Which aunt of the Prophet (PBUH) killed a Jewish spy during the Battle of the Ditch?,Zaynab bint Abd al-Muttalib,Khola bint Abd al-Muttalib,Sawda bint Abd al-Muttalib,Safiyyah bint Abd al-Muttalib,D
348,Where were the first Ayat of the Qur'an revealed?,In the cave of Thawr,In the cave of Hira,In the house of Muhammad (PBUH),None of the above,B
349,Who is considered the father of the Silsila Chishtiya?,Hazrat Khwaja Moinuddin Chishti (RA),Hazrat Nizamuddin Aulia (RA),Hazrat Abdul Qadir Jilani (RA),Hazrat Ali Hijvaeri (RA),A
350,Which act nullifies fasting (Sawm) intentionally?,Sleeping during the day,Eating or drinking deliberately,Using Miswak,Taking a bath,B
351,How many camels of Hadi were there with the Holy Prophet (PBUH) in Hajjat-ul-Wida?,70,85,90,100,D
