Question_Number,Question,Option_A,Option_B,Option_C,Option_D,Correct_Answer
278,Which of the following female mosquitoes is the cause of dengue fever?,Aedes aegypti,Anopheles,Barinohils,None of these,A
279,"In the BTU system, one BTU is equal to:",1055 joules,2155 joules,1155 joules,2055 joules,A
280,The reaction between methane and chlorine in diffused sunlight is ______.,polymerization,radical substitution,addition,oxidation,B
281,What is the brightest planet in the solar system?,Jupiter,Mercury,Uranus,Venus,A
282,"Among these planets, a year is longest on:",Mars,Mercury,Earth,Jupiter,D
283,"The protons and neutrons are found in the center of the atom, which is called the ______ of the atom.",Headquarters,Hub,Nucleus,None of these,C
284,Tomato is a type of:,Fruit,Vegetable,Leaf,Stem,A
285,A ______ connects muscle to bone.,Cartilage,Ligament,Tendon,Disc,C
286,The oldest barrage on the Indus River at Sukkur was built in:,1928,1932,1940,1956,B
287,"According to Boyle's Law, at a constant temperature, the product of pressure and volume of a given mass of gas is ______.",a whole number,a constant,a fraction,an integer,B
288,"In physics terms, which of the following is most elastic?",Sponge,Steel,Rubber,Glass,B
289,Addison's disease can be caused by the insufficient secretion of:,Antidiuretic Hormone,Luteinising Hormone,Adrenocorticotropic Hormone,None of these,C
290,"The term ""blue shift"" is used to indicate:","The Doppler effect, in which an object appears bluer when it is moving toward the observer",A star turning from white to blue,The future Sun would become blue,A black hole was blue at its start,A
291,"In the apothecaries' system, 1 dram is equal to:",2 scruples,2.5 scruples,1.5 scruples,3 scruples,D
292,The scientific study of insects is known as:,Ecology,Zoology,Botany,Entomology,D
293,Very High Frequency (VHF) radio waves have a _________ wavelength compared to High Frequency (HF) waves.,Longest,Longer,Shortest,Shorter,D
294,Which of the following is a semiconductor?,Mercury,Magnesium,Silver,Silicon,D
295,Which is the least conductor of electricity among the following?,Water,Wood,Copper,Iron,B
296,The richest source of Vitamin A is,Orange,Apple,Eggs,Meat,C
297,Sound cannot travel through:,Air,Sand,Vacuum,Water,C
298,The virus of AIDS affects the growth of:,Haemoglobin,RBCs in blood,T cells in blood,Grey cells in brain,C
299,The gas used for the artificial ripening of green fruit is:,Ethylene,Ethane,Carbon dioxide,Acetylene,A
300,Which of the following cannot be considered a truly renewable source of energy on a human timescale?,Petroleum,Wind,Solar,None of these,A
301,Temperature is measured in:,Watts,Specific heat,Degrees Celsius,None of these,C
302,Objects in the glass through which things can be seen are called:,Opaque objects,Translucent objects,Miscible objects,Transparent objects,D
303,"According to a study, the Indus Delta region can alone generate approximately:",1900 MW of tidal power,8100 MW of tidal power,900 MW of tidal power,980 MW of tidal power,A
304,"In a railway track, two rails are joined end-to-end with a gap in between them because:",Steel can be saved,Accidents due to contraction in winter can be avoided,Air gaps are necessary for bearing the weight of a running train,Accidents due to expansion in summer can be avoided,D
305,Which of the following planets rotates clockwise?,Mars,Jupiter,Venus,Mercury,C
306,Lipids are:,Long-chain fatty acid esters,Long-chain sulfonic acid esters,Polymeric hydrocarbons,Polymeric aldehydes,A
307,Which of the following is not a mammal?,Fish,Cow,Goat,Whale,A
308,One megawatt is equal to how many kilowatts?,100 Kilowatt,1000 kilowatts,10000 Kilowatt,100000 Kilowatt,B
309,In which form is food stored in an onion?,Sugar,Cellulose,Starch,Protein,A
310,Kilohertz (kHz) is a unit that measures ______.,power used by a current of one ampere,electromagnetic radio wave frequencies,voltage,electric resistance,B
311,Transistors do not need a warm-up period because they have no:,Filament,Grid,Plate,None of these,A
312,Which vessel provides nutrient-rich blood to the liver from the intestines?,Vein,Hepatic portal vein,Hepatic artery,None of these,B
313,Which one of the following is a hereditary condition?,Hypertension,Beri Beri,Diphtheria,Cataract,A
314,A quartz crystal in a quartz watch works on the principle called the:,Photoelectric effect,Stark effect,Thermionic effect,Piezoelectric effect,D
315,"In railway tracks, a small gap is left between the rails:",To permit the shrinkage of metal,To save the cost of metal,To allow for expansion during heat,None of these,C
316,A fear of open and public places is called:,Claustrophobia,Agoraphobia,Cynophobia,Apiphobia,B
317,The ozone layer protects the Earth from which type of rays sent by the Sun?,Ultraviolet rays,Infrared rays,Gamma rays,Radioactive rays,A
318,A very important practical application of properties of matter is hoeing or 'godi' practiced by farmers. This property of matter is called:,Elasticity,Stress,Capillarity,Strain,C
319,One light-year is equal to the:,Distance traveled by light in one solar year,Mean distance between the Sun and the Earth,Mean distance between the Moon and the Earth,Mean distance between the Sun and any planet,A
320,The phenomenon of a mirage is due to:,A change in the refractive index of air with a change in temperature,Total internal reflection,Polarization of light on reflection,Absorption of light by air at a higher temperature,B
321,Which term describes the emission of light by a living organism?,Illumination,Mimicry,Bioluminescence,None of the above,C
322,The horizontal rows of the periodic table are called:,Groups,Matrices,Periods,Sets,C
323,Which one of the following is not a sedimentary rock?,Limestone,Sandstone,Granite,None of these,C
324,An insufficient blood supply to an organ or part of the body is called ______.,hemorrhage,ischemia,hemostasis,hyperemia,B
325,Which of the following atmospheric layers helps in radio communication?,Ionosphere,Mesosphere,Stratosphere,Troposphere,A
326,Bauxite is an ore of ____.,Carbon,Aluminum,Both A and B,None of these,B
327,How do fixed resistors usually fail?,Slowly over time,By increasing their value,By becoming an open circuit,By increasing their value and then becoming an open circuit,C
328,How many meters are in one mile?,1609.34,1509.34,1409.34,None of the above,A
329,"The gas commonly known as ""Laughing Gas"" is:",Carbon dioxide,Methane,Nitrogen,Nitrous Oxide,D
330,Base metals can be converted into gold by:,Heating,Beating,Artificial nuclear radioactivity,Chemical reaction,C
331,Penicillin is used to fight what type of infections?,Bacterial,Pneumonia,Sepsis,Viral,A
332,Superconductor was invented by:,Heike Kamerlingh Onnes,Walter Meissner,Both A and B,None of these,A
333,Which of the following planets rotates clockwise (retrograde)?,Mars,Jupiter,Venus,Mercury,C
334,Movement of earth material as a unit along a curved surface is called:,Slump,Mud out,Lava,None of these,A
335,What is a bright streak of light seen in the sky?,Meteorite,Asteroid,Meteoroid,Meteor,D
336,"When nuclear energy is intended to be harnessed for the generation of electricity, potentially destructive neutrons released in a nuclear reactor are absorbed by:",Heavy water,Long rods of Cd,Cubical blocks of steel,A pile of blocks made of graphite,B
337,What is the common name for Sodium Chloride?,Salt,Baking Soda,Chalk,Vinegar,A
338,Asthma is provoked by:,Fever,Allergy,Cold,Head-ache,B
339,How many primary (milky) teeth does a human have?,20,33,15,60,A
340,The instrument that measures very high temperatures is a:,Manometer,Thermostat,Chronometer,Pyrometer,D
341,"Which planet has purple rocks, according to NASA rovers?",Jupiter,Earth,Neptune,Mars,D
342,Bleaching powder loses its power on being kept for a long time because:,It changes into calcium chloride,It changes into calcium hydroxide,Both A and B,It slowly decomposes,D
343,"When a cat leaps for its prey, the chemical energy in its muscles is converted to ______.",potential energy then to light energy,potential energy then to kinetic energy,electrical energy then to heat energy,heat energy then to nuclear energy,B
344,Bronze is an alloy of:,Iron and zinc,Copper and tin,Tin and zinc,None of these,B
345,What is the breathing rate of a human being?,25-26 breaths/min,32-35 breaths/min,16-20 breaths/min,11-15 breaths/min,C
346,Fresh fruits and vegetables contain more:,Proteins,Fat,Vitamins,Carbohydrates,C
347,Which of the following is not a part of Darwinism?,Inheritance of acquired characters,Overproduction,Competition for survival,Natural selection,A
348,"A scientific study of rocks that deals with their composition, texture, and structure is called:",Geology,Petrology,Penology,Petrogenesis,B
349,Which layer of the atmosphere contains ozone?,Mesosphere,Troposphere,Stratosphere,None,C
350,The coulomb is the SI unit used to measure:,Velocity,Temperature,Mass,Electric charge,D
351,"If a large number of people suffer from a disease at one place and time, it is known as ______.",Pandemic,Epidemic,Enchemic,Endemic,B
352,"In the eye, which part contains receptors for light energy?",Pupil,Retina,Cornea,None of these,B
353,The age of the Solar System is approximately:,4.5 billion years,5.5 billion years,6.5 billion years,7.5 billion years,A
354,A continental shelf is entirely absent along ______.,the European continent,mountainous coasts,both A and B,None of these,B
355,The most abundant element in the Earth's crust is:,Carbon Dioxide,Silicon,Hydrogen,Oxygen,D
356,An extremely small piece of silicon on which integrated circuits are fabricated is called a:,Hollerith Code,Chip,Feed,Card reader,B
357,The only vitamin that cannot be stored in the human body is:,Vitamin K,Vitamin D,Vitamin C,None of these,C
358,What is the average adult pulse rate?,115-125,70-80,140-150,60,B
359,What is the mean distance of the Earth from the Sun in astronomical units (AU)?,101 AU,1 AU,10 AU,3.7 AU,B
360,"Name the embryologist who created 'Dolly', the first clone of a sheep.",Curtis Youngs,Ian Wilmut,Martine Nijs,Rondall Prather,B
361,Inflammation of the liver is called:,Hepatitis,Typhoid,Jaundice,Cholera,A
362,The bonds present in solid N2O5 are:,Only ionic,Covalent and coordinate,Only covalent,Covalent and ionic,D
363,Alternative energy is defined as a source of energy that is an alternative to:,Fossil fuels,Waste,Water,Heat,A
364,Mastication is called the process of:,Digesting,Grinding,Chewing,Swallowing,C
365,Why do you feel pain in your ear when an airplane goes down?,Low air pressure,No air pressure,High air pressure,Turbulence,C
366,"After blood circulation stops, how long does the brain take to die?",About five minutes,It dies immediately,80 seconds,Three minutes,A
367,"The science of genes, heredity, and the variation of organisms is ______.",taxonomy,genetics,hematology,archaeology,B
368,The approximate daily Calorie (kcal) intake for an active adult man is:,3000,4000,5000,6000,A
369,Which element of the following is not essential for plants?,Pb,K,P,N,A
370,German silver is an alloy of:,"Copper, Nickel, and Zinc",Copper and Zinc,Copper and Nickel,Copper and Tin,A
371,Sunlight can reach a depth of ____ meters in the clear ocean.,200,120,80,1000,A
372,What is the term for a measure of a system's thermal energy that is unavailable for conversion into mechanical work?,Entropy,Thermodynamics,Negentropy,None of these,A
373,Water vapor is a:,Snowflake,Raindrop,Cloud droplet,Gas,D
374,The bonds present in solid N2O5 are:,Only ionic,Covalent and coordinate,Only covalent,Covalent and ionic,D
375,A banana propagates vegetatively through:,Rhizomes,Runners,Suckers,Tubers,C
376,Rocks that contain fossils are:,Celandine rocks,Monzonite rocks,Sedimentary rocks,Dolerite rocks,C
377,Alpha particles are compact clusters of:,An electron and a proton,Two protons and two neutrons,Three protons and three neutrons,None of them,B
378,Which one of the following is a non-metallic mineral?,Manganese,Magnesium,Gypsum,Bauxite,C
