Question_Number,Question,Option_A,Option_B,Option_C,Option_D,Correct_Answer
299,The 10th BRICS Summit in July 2018 took place in:,Russia,China,South America,South Africa,D
300,The currency of Uruguay is the:,Sum,Peso,Vatu,Dollar,B
301,18 July has officially been declared by ______ as Mandela Day.,United States of America,World Bank,United Nations,Anti-Racism Organization,C
302,Gasherbrum mountain is present in _________.,China,Nepal,Pakistan,India,C
303,Name the first Civil War among the Muslims _______.,Battle of Siffin,Battle of Nahrawan,The Battle of Jamal,None of them,C
304,The Japan Current is also called:,Cold Current,Kuroshio Current,Canary Current,None of these,B
305,The USA sold Apache helicopters to:,China,India,Saudi Arabia,Egypt,B
306,Higher than Hope is a biography of:,Dr. King,Nelson Mandela,Malcolm X,Muhammad Ali,B
307,Cathay Pacific is an ________.,Airline,Peninsula,Lake,River,A
308,In which range is the Makalu II mountain situated?,Karakoram,Himalayas,Hindu Kush,Pamirs,B
309,Who was the last king of Afghanistan?,Ahmad Shah Durrani,Zahir Shah,Amanullah Khan,Najibullah Khan,B
310,In which range Nuptse mountain is present?,Himalayas,Karakoram,Hindukush,Pamirs,A
311,The capital of Cameroon is,Canberra,Yaounde,Praia,Benguai,B
312,The Darling River flows through,Africa,Australia,South America,Asia,B
313,Hegel's dialectical process was based on:,Thought process,Material exchange,Both A & B,None of these,A
314,Donald Trump became President of the USA on:,on 20 January 2017,on 23 February 2017,on 25 March 2017,on 29 April 2017,A
315,UN Security Council to meet on ____ to discuss Afghanistan issue:,on Aug 15,on Aug 16,on Aug 17,None of these,B
316,The Malay Archipelago near Indonesia is situated in __________.,Arctic,Atlantic,Pacific,Indian Ocean,D
317,"Grameen Bank, a pioneer in the field of microfinance, was the brainchild of ___________.",Prof. Abdul Salam,Muhammad Salman Rashad,Dr. Riaz Rehman,Prof. Muhammad Yunus,D
318,The presidency of Abraham Lincoln began on,"on March 4, 1863","on March 4, 1861","on March 4, 1860","on March 4, 1862",B
319,____ is a type of preferred stock that provides a greater guarantee of dividend payments to its holders.,Cumulative preferred stock,Non-cumulative preferred stock,Common stock,None of these,A
320,What is the height of Chomolhari?,"23,890 ft (7282 m)","24,035 ft (7326 m)","23,688 ft (7220 m)","23,990 ft (7312 m)",B
321,The headquarters of the Food and Agriculture Organization (FAO) is located in:,Brussels,Berlin,Rome,Washington,C
322,Sukarno belongs to which country:,Malaysia,Indonesia,Egypt,Kazakhstan,B
323,"The 'One Belt, One Road' (OBOR) summit in 2017 was held in May in",Iran,China,Pakistan,India,B
324,The country that has won the most FIFA World Cups is:,Spain,Brazil,Argentina,France,B
325,Pakistan signed to become a full member of the SCO (Shanghai Cooperation Organization) in:,2013,2014,2015,2017,D
326,The currency of Albania is the:,Dram,Lek,Manat,Taka,B
327,Which country introduced equal payment to men and women?,Qatar,UAE,Saudi Arabia,None of these,B
328,Which of the following statements are incorrect?,Services are intangible,Services are perishable,Services are often co-produced with the consumer,Services are invariable,D
329,Books of original entry are called:,Ledger,Worksheets,Journal,None of these,C
330,The Winter Olympics 2022 were held in ____.,China,Japan,Russia,France,A
331,Oldest democracy in the world is___________.,Iceland,USA,India,Pakistan,A
332,What does the Roman Numeral C represent?,None of the above,50,1000,100,D
333,What is the maximum depth of the Baltic Sea?,243 m,459 m,865 m,810 m,B
334,Hamburg is a seaport of ________.,England,Spain,Germany,Jordan,C
335,What is the approximate size of the Arabian Desert?,70000 mi² (181300 km²),30000 mi² (77600 km²),5000 mi² (12950 km²),900000 mi² (2330000 km²),D
336,"How many players, at maximum, shall each team have on the court during a basketball game?",10,6,12,5,D
337,Which country is NOT a member of the G-15?,Brazil,Argentina,Peru,India,C
338,The Width of Suez Canal is_______.,205 m,210 m,215 m,None of these,A
339,The Sinai Peninsula is located in _____.,Turkey,Portugal,Egypt,Switzerland,C
340,"The world's highest polo ground, Shandur (3,734 meters), is in which district of Pakistan?",Swat,Chitral,Gilgit,Lahore,B
341,Which city is a place of pilgrimage for Muslims?,Madina,Makkah,Jeddah,Both a & b,D
342,John Logie Baird is known for his invention of_________.,Mobile Phone,Laptop,Television,Radio,C
343,The battle of Guadalete under the Ummayad empire in 711 resulted in the occupation of which (modern day) territory,France and Italy,France and Spain,Spain and Portugal,Greece and Italy,C
344,An organizational structure in which more than one type of departmentalization is employed is called:,Mixed departmentalization,Process departmentalization,Matrix form,Centralization,C
345,Budapest is the capital of Hungary. Name the currency.,Pound,Dollar,Rupee,Forint,D
346,Ganges river empties into __________.,Bay of Bengal,Hudson Bay,Shatt-al-Arab,North Sea,A
347,In which country are the Konkoure Falls located?,India,Canada,Guinea,USA,D
348,Operation Pluto was a WWII plan by the,Sri Lanka,USA,UK,Russia,B
349,Which statement shows the flow of cash and cash equivalents during the financial period?,Statement of changes in equity,Cash flow statement,Balance sheet,Income statement,B
350,"""Petronas Towers"" is located in:",Singapore,Chicago,Kuala Lumpur,Washington,C
351,Harriet Tubman belongs to:,USA,Britain,Russia,France,A
352,What is hagiography?,The literary form linked closely with courtly love,A method of creating a mystical union,A term associated with oral transmission,The writing and studying of saints' lives,D
353,Name the person who sailed around the world in the 'Golden Hind' during 1557-80.,Sir Francis Drake,John Davis,Vitus Bering,James Clark,A
354,Which country's parliament has the largest membership:,India,China,US,Russia,B
355,Which country won the most medals in the Tokyo Olympics 2020 (played in 2021)?,Japan,China,USA,None of these,B
356,New York Stock Exchange (NYSE) is also known as:,Big Board,Nasdaq,Big Apple,Wall Street,A
357,The United Nations' (UN) World Refugee Day is observed on_________ each year.,On June 20,On June 22,On June 21,On June 23,A
358,"Rome, the capital of Italy, is located beside the river:",Danube,Rhine,Tiber,Po,C
359,Churchill waterfall is present in ________.,Canada,England,USA,France,A
360,The Shahi Qila is located in which city of Pakistan?,Sukkur,Lahore,Peshawar,Quetta,B
361,Which of the given countries is not a Scandinavian country?,Norway,Poland,Denmark,Sweden,B
362,LNG stands for?,Liquefied Natural Gas,Liquid Natural Gas,Liquid Neutral Gas,None of these,A
363,Wellington Trophy is related to which game?,Hockey,Tennis,Rowing,Swimming,C
364,Which of the following is a famous political party of Sikhs?,Ghadar Party,Bharatiya Janata Party,Shiromani Akali Dal,Indian National Congress,C
365,"Why did Muslims observe Direct Action Day on August 16, 1946?",To demand a separate Muslim state,To disregard British rule,To celebrate the unity of Hindus and Muslims,Not celebrate,A
366,The United Nations Security Council has recently lifted sanctions against which African country after 9 years?,Egypt,Ethiopia,Eritrea,Somalia,C
367,The length of the pitch in cricket is:,20 yards,22 yards,24 yards,26 yards,B
368,The currency of Panama is:,Balboa,Kina,Peso,Zloty,A
369,In which country is Accra Port situated?,Norway,Iran,Kenya,Ghana,D
370,Earliest humans who started working on two feet are known as:,Bipedal,Maerons,Maeropods,None of above,A
371,Which is the broadest strait in the world?,Palk Strait,Messina Strait,Mozambique Channel,None of these,C
372,How many floors does Petronas Tower 1 have?,103,88,78,54,B
373,The Knesset is the Parliament of,Ireland,Israel,Mexico,Germany,B
374,Iraq attacked the Iran in late 1980's. For how many years did the war continue,8,4,5,2,A
375,What is the name of the famous clown mascot of the McDonald's food chain?,Asa Candler,Ronald McDonald,Ray Kroc,Col. Harland Sanders,B
376,"'The murder of Archduke Ferdinand, the heir to the Austrian throne, became the immediate cause of which war?",World War I,Battle of Borodino,Battle of Jutland,World War II,A
377,What type of lake is Lake Tanganyika?,Saline,Freshwater,Both a & b,None,B
378,Which SAARC Member Country has Largest Literacy Rate.,Indonesia,Sri Lanka,Maldives,Bangladesh,C
379,What is the international governing body for table tennis?,International Table Tennis Federation Association,International Table Tennis Federation,International Table Federation,International Table,A
380,"Due to its geo-strategic position, no peace is possible in Afghanistan without the active support and cooperation of:",India,Iran,Pakistan,China,C
381,Which country is known as Land of Rising Sun?,Japan,Russia,Canada,Korea,A
382,What is the source of Nelson-Saskatchewan river?,Rocky Mountains,Pamir Mountains,Valdai Hills,Lesotho,A
383,An oasis is associated with a,Glacier,Desert,Island,Holff,B
384,What is the height of Mount Everest?,29028 ft (8848 m),26470 ft (8068 m),25858 ft (7882 m),25550 ft (7788 m),A
385,"Agra, a very famous city in India due to the Taj Mahal, is situated on the bank of the River ________.",Brahmaputra,Ganges,Jumna,None of these,C
386,Cuba island is the part of _________.,Cuba,Japan,Canada,Russia,A
387,The Long March-5 mission was launched by which country?,US,China,Russia,Germany,B
388,"Abdullah Shahid, who served as President of UN General Assembly, is from which country:",Maldives,Libya,Portugal,None of these,A
389,The term 'Viceroy' was adopted in which year?,1600,1707,1858,1905,C
390,Who is the founder of Taoism?,Lun Yu,Tao Te Ching,Lao-tse,Hung Fei,C
391,In which plateau/range Soan & Haro Rivers are located:,Pothohar,Balochistan,Tibetan,Deccan,A
392,"The world's oldest parliament, founded in the year 930 AD, is:",Althing of Iceland,Cortes of Spain,Diet of Japan,None of these,A
393,The Mississippi River flows into ________.,Gulf of Chihli,Arctic Ocean,Caspian Sea,Gulf of Mexico,D
394,Which city is the world's second most populous city?,Karachi,London,Delhi,Tokyo,C
395,The currency of Marshall Islands is:,US dollar,Pound,Birr,Peso,A
396,Which of the following are Baltic countries or Baltic States?,"Estonia, Latvia and Lithuania","Croatia, Belarus and Mongolia","Algeria, Argentina and bulgaria",None of these,A
397,In which river is the Tyssestrengene waterfall located?,Glacier Stream,Mongebeck,Mardala Stream,Tyssa,D
398,Cortes Generales is the official name of the Parliament of _____________.,Spain,Russia,Nepal,Sudan,A
399,Who abolished khilafat in Turkey:,Mustafa Kamal Pasha,Abdul Majeed,Aman Ullah Khan,None of these,A
400,The 5th Fleet of the USA is located in:,Qatar,Syria,Saudi Arabia,Bahrain,D
401,'India is building the ''Kishanganga Hydropower Project'' in Occupied Kashmir on the river:,Chenab,Sutlej,Neelum,None of these,C
402,The Tokyo Olympics 2020 final torchbearer of the Olympic torch relay was lit by:,Bajrang Punia,Naomi Osaka,Yang Qian,None of these,B
403,What is the height of Dhaulagiri?,"25,858 ft (7882 m)","26,795 ft (8167 m)","25,600 ft (7803 m)","25,645 ft (7817 m)",B
404,UN Chinese Language Day is observed annually on _________.,15th April,17th April,20th April,None of these,C
405,Glass Bridge is located in___________.,USA,Norway,China,UAE,C
406,Afghanistan is separated from Central Asia by _________.,Caspian Sea,Wakhan,Aral River,Oxus River,D
407,Which Pakistani airline started its operation in 2017?,Air Sial,Air Blue,Serene Air,Fly Jinnah,C
408,Temple Trees is an official residence of the:,Prime Minister of Sri Lanka,President of Nepal,President of Sri Lanka,Prime Minister of Bhutan,A
409,The Thirty Years' War ended through which treaty?,Paris Treaty,Treaty of Versailles,Treaty of Press Wick,Treaty of Westphalia,D
410,The Blue Nile originates from Lake Tana and the White Nile originates from Lake Victoria. They meet at _______ to form the Nile River.,Cairo,Khartoum,Wad Madani,Atbarah,B
411,The concept of Carbon Credits originated from which of the following?,"Earth Summit, Rio de Janeiro",Kyoto Protocol,Montreal Protocol,Conference of Parties (COP) 19,B
412,A famous city of Burma is:,Agra,Bangkok,Dhaka,Rangoon,D
413,Vietnam is located in Southeast Asia. Hanoi is the capital of Vietnam. What is its currency?,Baht,Đồng,Lira,None of these,B
414,"When a Vice Principal is working in place of the Principal, it is most accurately described by which of the following, if standard terms like ""Acting Principal"" are not options:",Job seeking,Job replacement,Job research,None of these,D
415,The current UN General Secretary belongs to ____________.,Romania,Italy,New Zealand,Portugal,D
416,Which of the following is a measure to reduce balance of payments deficit?,Import restrictions,Grants,Social security,Grant of credit to poor on concessional terms,A
417,"In which country was the world's first Android newscaster, Kodomoroid, unveiled?",China,South Korea,Vietnam,Japan,D
418,There are ____ non-permanent members of the Security Council.,5,7,10,15,C
419,The International Finance Corporation (IFC) is headquartered in,"Berlin, Germany","Washington D.C., United States","Brussels, Belgium","Geneva, Switzerland",B
420,The currency of Haiti is the,Dollar,Gourde,Pound,Rupee,B
421,What is the percentage of Muslim population in Afghanistan?,99 percent,90 percent,95 percent,80 percent,A
422,The Secretary of State of America is:,Wendy Ruth Sherman,Mike Pompeo,Antony Blinken,None of these,C
423,When was World Meteorological Organisation established?,In 1945,In 1918,In 1950,In 1991,C
424,The currency of Lithuania is the:,Franc,Litas,Dollar,Euro,B
425,The Suez Canal connects:,Indian Ocean and Pacific Ocean,Atlantic Ocean and South China Sea,Black Sea and Mediterranean Sea,Mediterranean Sea and the Red Sea,D
426,"The famous Adam's Peak, which is venerated by Christians, Muslims, Buddhists and Hindus, is located in:",Syria,Türkiye,Malaysia,Sri Lanka,D
427,"What is the height of ""Nuptse"" mountain?",26289 ft (8012 m),24590 ft (7495 m),25726 ft (7841 m),25645 ft (7817 m),C
