Question_Number,Question,Option_A,Option_B,Option_C,Option_D,Correct_Answer
273,The function of iron in our body is:,To provide strength,Oxygen transport,To help in hydrolysis,To break down fats,B
274,The optical power of a lens or a curved mirror has which unit?,Dioptre,Watt,Joule,Meter,A
275,The 4G technology is ____ times faster than 3G:,Seven,Ten,Fifteen,None of these,B
276,"An ice mass that covers more than 50,000 square kilometers of land area is classified as an:",Glacier,Ice cap,Ice field,Ice sheet,D
277,Pneumonia is an inflammation of the lungs as a result of bacteria named:,Filamentous,Streptococcus,Paramyxovirus,None of these,B
278,The instrument used to measure the velocity of wind is a barometer.,Right,Wrong,Ambiguous,No idea,B
279,Radio waves used in broadcasting are reflected by the:,Ionosphere,Atmosphere,Troposphere,None of these,A
280,The longest bone in the human body is the:,Humerus,Femur,Tibia,Ulna,B
281,An animal which captures and readily kills living animals for its food is called a:,Mammal,Predator,Scavenger,None of these,B
282,A deficiency of Vitamin A causes:,Night blindness,Day blindness,Complete blindness,None of these,A
283,Who proposed the theory of evolution?,Charles Darwin,Herbert Spencer,Mendel,None of these,A
284,Birds that swim in water have:,Broad wings,Long beaks,Toes with claws,Webbed feet,D
285,A tree that sends down roots from its branches to the soil is the ______.,palm,banyan,pine,oak,B
286,What is the speed of sound in dry air?,500 m/s,343 m/s,610 m/s,710 m/s,B
287,Chromosomes are made of:,DNA only,DNA and RNA,Proteins only,"DNA, RNA, and Proteins",D
288,Which one of the following vitamins is associated with the coagulation of blood?,Vitamin A,Vitamin B,Vitamin E,Vitamin K,D
289,Which of the following is not an enzyme?,Chymotrypsin,Secretin,Pepsin,None of them,B
290,Karnal bunt is a disease of the:,Barley crop,Wheat crop,Bajra crop,Jowar crop,B
291,Where is the uvula located in the human body?,Scrotum,Throat,Stomach,None of the above,B
292,A quartz crystal in a quartz watch works on the principle called the:,Photoelectric effect,Stark effect,Thermionic effect,Piezoelectric effect,D
293,Which of the following metals is not only magnetic but also radioactive?,Thorium,Aluminum,Iron,None of these,A
294,An oasis is associated with a ____.,Desert,Volcano,Fertile land,Glacier,A
295,The core of chemistry is dealing with the:,Properties of matter,Composition and properties of matter,Composition of matter,Internal structural changes in matter,B
296,"In a fission nuclear reaction, a heavy nucleus breaks up into smaller nuclei. In contrast, when two or more lighter nuclei fuse to form a heavier nucleus, the reaction is called a:",Chemical reaction,Nuclear reaction,Fission nuclear reaction,Fusion nuclear reaction,D
297,A(n) ____ is a bond formed by the complete transfer of an electron from one atom to another.,Ionic bond,Covalent bond,Metallic bond,Coordinate covalent bond,A
298,Who propounded the theory that the Earth revolves around the Sun?,Galileo,Newton,Copernicus,Kepler,C
299,Which gas is used in the preparation of soft drinks?,Halogen,Nitrogen,Carbon dioxide,Oxygen,C
300,The science of treatment of the muscular and skeletal systems is known as:,Odontology,Ophthalmology,Pediatrics,Orthopedics,D
301,"When an open bottle of scent is kept in the corner of a room, its odor is felt in all corners. This is due to the phenomenon of:",Vaporization,Evaporation,Diffusion,Sublimation,C
302,Good sources of iodine are ____.,Fresh vegetables and fruits,Seafood,Seeds,Green leafy vegetables,B
303,Ageusia is the loss of which sense?,Taste,Hearing,Memory,Smell,A
304,What did Enrico Fermi invent?,Nuclear reactor,Cyclotron,Betatron,X-ray machine,A
305,Which is the coldest planet in our solar system?,Mercury,Neptune,Venus,Earth,B
306,High-energy UV light falls into the category of:,Ionizing radiation,Non-ionizing radiation,Visible light,None of the above,A
307,Sound travels faster in iron than in air.,Right,Wrong,Ambiguous,No idea,A
308,A deficiency of sodium and potassium can cause:,Muscular cramps,Headache,Diarrhea,All of these,D
309,Maxilla bones are found in the ______.,toe,jaw,nose,neck,B
310,The brightest planet of the solar system is ______.,Saturn,Venus,Neptune,Mars,B
311,Carcinogenic chemicals are expected to cause:,Allergy,Tuberculosis,Cancer,Anemia,C
312,The hole that developed in the ozone layer is over:,The Arctic,Alaska,Antarctica,The Amazon,C
313,Beri-Beri is a deficiency disease caused by an unbalanced diet low in:,protein,carbohydrates,vitamin B,vitamin A & B,C
314,Which of the following is a water-soluble vitamin?,Vitamin A,Vitamin D,Vitamin E,Niacin,D
315,What is the chance of a diabetic baby being born to parents who are both heterozygous normal?,1 by 2,3 by 4,1 by 4,Zero,C
316,The second most abundant element found in the Earth's crust is:,Sodium,Aluminum,Calcium,Silicon,D
317,A light-year is an astronomical unit of:,Distance,Time,Acceleration,Velocity,A
318,What is the disease pertussis commonly known as?,Poliomyelitis,Whooping cough,Cholera,Hepatitis,B
319,"In the circulatory system, two pulmonary arteries take blood from the left ventricle to the lungs.",Right,Wrong,Ambiguous,No idea,B
320,An extremely small piece of silicon on which integrated circuits are fabricated is called a:,Hollerith Code,Chip,Feed,Card reader,B
321,Vitamin B9 is also known as:,Folic acid,Phylloquinone,Cyanocobalamin,Niacin,A
322,Treadmill training is prescribed for an injured athlete for the purpose of improving their:,Muscle endurance,Range of motion,Stability of the body,Muscle strength,A
323,The speed of sound is maximum through which of the following?,Air,Glass,Water,Wood,B
324,Rectified spirit contains alcohol of about ______ concentration.,80 percent,95 percent,70 percent,85 percent,B
325,What inspired the invention of reflecting road lights?,Sunlight on steel posts on roadsides,The sunlight on the windshield,The light a cat's eyes gave off on a fence,Car door reflecting mirrors,C
326,Non-stick kitchenware is coated with:,Glass,Graphite,Teflon,Silicon,C
327,Which of these is NOT a type of earthquake?,Plutonic,Volcanic,Artificially produced,Tectonic,A
328,A hygrometer is used to measure:,Relative humidity,Purity of milk,Specific gravity of a liquid,None of these,A
329,"In Pakistan, copper minerals are found in:",Reko Diq,Saindak,Both A and B,None of these,C
330,The richest source of omega-3 fatty acids is:,Fish oil,Sunflower,Soybean,None of these,A
331,What is the Hubble Classification scheme used for?,Classification of galaxies,Classification of stars,Classification of dwarfs,Classification of satellites,A
332,"Among the planets of the Solar System, the position of the Earth from the Sun is:",Second,Fourth,Sixth,Third,D
333,X-rays are produced when a stream of electrons in an X-ray tube:,Hits the glass wall of the tube,Strikes the metal target,Passes through a strong magnetic field,None of these,B
334,What is the rank of the Earth in the solar system in terms of size?,Third,Fourth,Fifth,Sixth,A
335,"Among the following food items, which one has the highest amount of carbohydrates?",Apple,Banana,Cabbage,Pea,B
336,The father of modern science fiction is considered to be:,Bertrand Russell,H.G. Wells,Aldous Huxley,Maupassant,B
337,"When we move from left to right in the second period of the periodic table, the atomic radius of the elements ______.",increases at a constant rate,decreases,remains the same,None of these,B
338,"Neutrons produce ionization by knocking out protons, which is a form of ______.",direct ionization,indirect ionization,both A and B,None of these,B
339,Which one of the following is not a unit of distance?,Parsec,Foot-candle,Astronomical Unit,Light Year,B
340,The part of the plant which produce pollens are:,Anther,Ovules,Filament,Both B & C,A
341,Article 10A of the 1973 Constitution of Pakistan deals with the:,Right to a fair trial,Safeguards against illegal detention,Right to property,Right to free speech,A
342,What is the chemical name for dry ice?,Calcium carbonate,Solid carbon dioxide,Sodium oxide,None of the above,B
343,Oil of vitriol is an old name for ______.,phosphoric acid,sulfuric acid,nitric acid,None of the above,B
344,"For being able to see three-dimensional pictures, we have to use:",A binocular,A camera,An epidiascope,A stereoscope,D
345,A unit of length equal to the average distance between the Earth and the Sun is called a(n):,Light-year,Astronomical unit,Parsec,Parallax,B
346,Which of the following is an infectious disease?,Hepatitis,Deafness,Blindness,None of these,A
347,The chemical name of quartz is:,Stannous Oxide,Aluminium Oxide,Silicon dioxide,None of these,C
348,Which mirror is used in the headlights of cars?,Concave,Convex,Plain,None of these,A
349,Which amongst the following is known as the 'brain of a computer'?,Memory unit,Arithmetic and logic unit,Control unit,None of these,C
350,Which one of the following is the main culprit in the thinning of the ozone layer in the Earth's stratosphere?,Nitrogen oxides,Methane,Chlorofluorocarbons,Carbon dioxide,C
351,Three communicable diseases prevalent in developing countries caused by unsafe drinking water and bad sanitation are:,"Malaria, acute diarrhea, and schistosomiasis","Rheumatism, malaria, and AIDS","Acute diarrhea, cancer, and gout","Onchocerciasis, leukemia, and arthritis",A
352,Which hormone causes the clinical manifestation of Graves' disease?,Pituitary oxytocin,Increased pituitary TSH,Thyroid-stimulating immunoglobulins,Parathyroid Hormone,C
353,A tightrope walker carries a long pole. The purpose of this pole is to ______.,add extra weight to keep the rope tightly stretched,help keep the center of gravity vertically above the rope,spread out his weight and reduce the pressure on the rope,None of the above,B
354,Who invented the typewriter?,Dalton,Pascal,Sholes,Waterman,C
355,The scientific study of caves is known as:,Oneriology,Oology,Speleology,None of these,C
356,"If a bimetallic strip is heated, it will:",Twist itself into a helix,Not bend at all,Bend towards the metal with the higher thermal coefficient of expansion,Bend towards the metal with the lower thermal expansion coefficient,D
357,A Stevenson screen contains all of these EXCEPT a(n):,Ordinary thermometer,Anemometer,Maximum thermometer,Wet-bulb thermometer,B
358,Permanent magnets can be made from:,Cobalt,Aluminium,Zinc,Lead,A
359,The percentage of oxygen in the atmospheric air is approximately:,10 percent,21 percent,30 percent,40 percent,B
360,The study of prehistoric animal and plant life through the analysis of fossil remains is called:,Paleontology,Hematology,Archeology,Acobiology,A
361,Which of the following raw materials is used for the manufacture of paper pulp?,Cotton,Poplar,Bagasse,Rice Straw,B
362,The planet that moves around the Sun at the highest speed is ____.,Mercury,Moon,Mars,Jupiter,A
363,Which of the following is the correct sequence of the given substances in decreasing order of their densities?,Steel > Mercury > Gold,Gold > Mercury > Steel,Steel > Gold > Mercury,Gold > Steel > Mercury,B
364,______ is an instrument for measuring a small electric current.,Anemometer,Hygrometer,Galvanometer,Sphygmomanometer,C
365,What age group is the most likely to be affected by acne?,Infants and children,Adolescents,Middle-aged adults,Seniors,B
366,The atmospheric greenhouse effect is produced mainly by the:,Absorption and re-emission of visible light by the atmosphere,Absorption and re-emission of infrared radiation by clouds,Absorption and re-emission of visible light by the ground,Absorption and re-emission of infrared radiation by the atmosphere,D
