Question_Number,Question,Option_A,Option_B,Option_C,Option_D,Correct_Answer
208,"If 35% of a number is 12 less than 50% of that number, then the number is_________?",40,50,60,80,D
209,"Two taps can separately fill a cistern 10 minutes and 15 minutes respectively and when the waste pipe is open, they can together fill it in 18 minutes. The waste pipe can empty the full cistern in?",7 min,13 min,23 min,9 min,D
210,What is meant by a linear equation?,First degree,Second degree,Third degree,None of these,A
211,"When you divide 0.7 by 10, you will get:",7,0.07,70,0.007,B
212,The salary of Mr. X is 30% more than that of Mr. Y . Find what percent of Mr. Y's salary is less than Mr. X's?,30%,25.07%,23.07%,22.07%,C
213,"In the system of equations ax+2y=5 and 3x-6y=20, a is a constant. If the system has one solution, which of the following CANNOT be the value of a?",-1,1,2,-3,A
214,"In a committee consisting of 20 people, 10% are from Baluchistan 40% from Sindh. 20% are from KPK and the rest are from Punjab. How many are from Punjab?",10,6,14,12,B
215,"After decreasing by 24%, the price of an article costs Rs. 912. Find the actual cost of an article. Percentage",Rs. 1400,Rs. 1300,Rs. 1200,Rs. 1100,C
216,P and Q started business with Rs.15000 and Rs.10000 respectively. Find the share of P in an annual profit of Rs. 25000. Ratio (Partnership),Rs0.80 ,Rs0.60 ,Rs0.10 ,RS.15000,D
217,"Three taps A, B and C can fill a tank in 12, 15 and 20 hours respectively. If A is open all the time and B and C are open for one hour each alternately, the tank will be full in_________?",6 hours,6 2/3 hours,7 hours,7 1/2 hours,C
218,"Five years ago, the average age of A and B was 15 years. The average age of A, B, and C today is 20 years. How old will C be in 10 years?",10 years,20 years,30 years,40 years,C
219,"In a class of 33 students, the boys outnumber the girls by seven. How many girls are there'?",13,26,40,47,A
220,"The length of a rectangle is halved, while its breadth is tripled. What is the percentage change in area?",25% increase,50% increase,50% decrease,75% decrease,B
221,"The ratio of two numbers, a and b, is 3:5. If 2 is added to both numbers, the ratio becomes 2:3. What is the value of b?",8,10,15,5,B
222,Find the one which does not belong to that group?,343,121,1331,2197,B
223,What is sum 4% of 40% of 400 and 2% of 20% of 200?,0.8,6.4,7.2,20,C
224,"If P : Q = 8 : 15 and Q : R = 3 : 2, then find P : Q : R?",8:15:07,8:15:10,7:15:08,10:15:08,B
225,"If m:n = 3:2, what is the value of (4m + 5n):(4m - 5n)?",9:01,11:01,7:01,None of these,B
226,"If x = 3, then x³ = ?",6,9,27,81,C
227,The tax on a commodity is diminished by 20% and its consumption increased by 15%. The effect on revenue is_________?,It increases by 8%,It decreases by 8%,No change in revenue,It increases by 10%,B
228,A man buys 10 articles for Rs. 8 and Sells them at the rate of Rs. 1.25 per article. His gain is:________?,0.2,0.5,19 ½ %,56 ¼ %,D
229,Find the one which does not belong to that group?,Trapezium,Square,Triangle,Cube,D
230,A and B go cycling in the same direction with speeds of 6 km/hr and 12 km/hr. A car from behind passes them in 9 and 10 seconds respectively. What is the speed of the car?,22 km/hr,33 km/hr,66 km/hr,44 km/hr,C
231,A milkman adds 10 litres of water to 10 litres of milk. His son takes 15 litres of the mixture and adds 5 litres of water to it. Find out the amount of water in litres in this milk.,11,11.5,12,12.5,D
232,"If x = 0.5 and y = 0.2, what is the value of √(0.6 × (3y)^x)?",1,0.6,0.5,None of these,B
233,"If the simple interest on a sum of money for 2 years at 5% per annum is Rs. 50, what is the compound interest on the same sum at the rate and for the same time?",Rs. 51.25,Rs. 52,Rs. 54.25,Rs. 60,A
234,"If 40% of M equals 20% of A, what percent of A is M?",12%,2%,33%,50%,D
235,"If A got 80 marks and B got 60 marks, then what percent of A's mark is B's mark?",60%,80%,65%,75%,D
236,"Eight years ago, Zahid's age was 4/3 times that of Shahid. Eight years hence, Zahid's age will be 6/5 times that of Shahid. What is the present age of Zahid?",30 years,40 years,32 years,48 years,B
237,"A group consists of 4 men, 6 women and 5 children. In how many ways can 3 men, 2 women and 3 children selected from the given group?",300,450,600,750,C
238,Difference between the compound interest and simple interest accrued in 2 years at 6% per annum is Rs. 144. What is the principal amount?,Rs. 4000,Rs. 20000,Rs. 40000,Rs. 13000,C
239,"A man purchases 8 pens for Rs.9 and sells 9 pens for Rs.8, how much profit or loss does he make?",20.98% profit,20.98% loss,20.89% profit,20.89% loss,B
240,"Free notebooks were distributed equally among children of a class. The number of notebooks each child got was one-eighth of the number of children. Had the number of children been half, each child would have got 16 notebooks. Total how many notebooks",256,432,512,640,C
241,Anum can complete an assignment in 5 days and Ali can complete the same assignment in 20 days. The time by both Anum and Ali to complete the assignment working together is:,3 days,5 days,4 days,2 days,C
242,"The true discount on Rs. 1,760 due after a certain time at 12% per annum is Rs. 160. What is the time after which it is due?",5 months,10 months,15 months,20 months,B
243,Find the one which does not belong to that group?,30,27,36,45,A
244,"If a man washes 8 cars in 18 minutes, how many cars can he wash in 3 hours at the same rate?",50,60,70,80,D
245,"If a class has 56 boys and the total class strength is 140, what is the percentage of boys?",30%,40%,20%,None of these,B
246,"If the interest on Rs 800 is more than the interest on Rs 400 by Rs 40 in 2 years, then the rate of interest per annum is:",5%,5.25%,6%,None of these,A
247,"A father is now three times as old as his son. Five years back, he was four times as old as his son. The age of the son (in years) is:",10,12,15,18,C
248,The C.I. on a certain sum for 2 years Rs.41 and the simple interest is Rs.40. What is the rate percent?,4%,5%,6%,8%,B
249,"In a factory, 24 workers working 7 hours a day can produce 4,000 units in 30 days. In how many days will 30 workers produce 3,500 units by working 8 hours a day?",30,24,20,16,C
250,12 men and 15 women can reap a field in 14 days. Find the number of days that 7 men and 5 women will take to reap it.,160/11,168/11,178/11,None of these,B
251,The length of a rectangular increased by 10% and its breadth is decreased by 10 %. Then the area of the new rectangle is ______?,Neither increased nor decreased,Increased by 1%,Decreased by 1%,Decreased by 10%,C
252,"A cistern is normally filled in 8 hours but takes two hours longer to fill because of a leak in its bottom. If the cistern is full, the leak will empty it in?",16 hrs,20 hrs,40 hrs,25 hrs,C
253,A batsman in his 17th innings makes a score of 85 and their by increasing his average by 3. What is his average after the 17th innings?,34,35,36,37,D
254,"There are two identical red, two identical black, and two identical white balls.In how many different ways can the balls be placed in the cells (Each cell to contain one ball) such that balls of the same colour do not occupy any two consecutive cells?",15,18,24,30,D
255,The average runs of a cricket player for 10 innings was 32. How many runs must he make in his next innings to increase his average by 4 runs?,72,76,80,None of these,B
256,"David obtained 76, 65, 82, 67, and 85 marks (out of 100) in English, Mathematics, Physics, Chemistry, and Biology. What are his average marks?",65,68,75,None of these,C
257,Find the area of circle whose radius is 7m?,124 sq m,154 sq m,145 sq m,167 sq m,B
258,"A, B, C and D enter into partnership. A subscribes 1/3 of the capital, B 1/4, C 1/5 and D the rest. How much share did A get in a profit of Rs.2460?",Rs0.48 ,Rs0.62 ,Rs0.82 ,Rs0.74 ,C
259,"A two-digit number is such that the product of the digits is 8. When 18 is added to the number, then the digits are reversed. The number is :_________?",18,24,42,81,B
260,The true discount on Rs. 2562 due 4 months hence is Rs. 122. The rate percent is:_________?,12%,13%,15%,14%,C
261,"If the highest four digit number is subtracted from the lowest five digit number, what will be the resultant figure'?","10,000","19,999","9,999",1,D
262,The sum of the digits of a two-digit number is 12. The difference of the digits is 6. Find the number?,93,39,75,Either (a) or (b),D
263,On decreasing the price of T.V. sets by 30 % its sale is increased by 20 %. What is the effect on the revenue received by the shopkeeper?,10 % increase,10 % decrease,16 % increase,16 % decrease,D
264,"A trader marks his articles 20% more than the cost price. If he allows 20% discount, then find his gain or loss percent?",No profit No loss,4% profit,2% loss,None of these,D
265,A group of people has provisions for 29 days for 24 men. If after 4 days 1/6 of them desert then food will last for?,25 days,28 days,30 days,32 days,C
266,The Compound interest on Rs 16000 for 9 months at 20% P.a compounded quarterly is:__________?,"Rs2,518 ","Rs2,520 ","Rs2,522 ","Rs2,524 ",C
267,"The numerator of a fraction is 5 less than the denominator. If 1 is added to both the numerator and the denominator, the fraction becomes 2/3. What is the original fraction?",07-Dec,Sep-14,14-Sep,Aug-13,B
268,"A fruit basket contains oranges, peaches, and strawberries in the ratio 2:3:4. If there are 8 oranges, how many total fruit items are in the basket?",16,32,36,48,C
269,"The average height of five pupils is 68 inches. If one pupil is 70 inches and three others are 76 inches each, then what is the height (in inches) of the fifth pupil?",36,38,40,42,A
270,"4 men and 2 woman can complete a work in 2 days. If 2 men alone take 5 days to complete the work, find the time taken by 2 women alone to complete the work. Time-Work",15 days,10 days,8 days,20 days,B
271,"Twelve water pumps can empty a water tank in 20 minutes. If 2 pumps are out of order, how long will the remaining pumps take to empty the tank?",20 minutes,24 minutes,28 minutes,None of these,B
272,"A sum of Rs.427 is to be divided among A,B, and C in such a way that 3 times A's share, 4 times B's share and 7 times C's share are all equal. The Share of C is:",Rs. 84,Rs. 76,Rs. 96,Rs. 34,A
273,A river 2m deep and 45 m wide is flowing at the rate of 3 kmph the amount of water that runs into the sea per minute is?,4500 m³,27000 m³,3000 m³,2700 m³,A
274,"If you pay $22.90 for a DVD that includes a 7% sales tax, what is the price of the DVD before the sales tax?",$23.00,$21.40,$25.00,$20.50,B
275,"The average age of a group of 5 students is 18 years. When a new student joins the group, the average age increases to 19 years. What is the age of the new student?",19 years,24 years,25 years,26 years,D
276,"The average of 20 numbers is zero. Of them, at the most, how many may be greater than zero?",0,1,10,19,D
277,How many minimum number of whole square slabs are required for paving the floor 12.96 meters long and 3.84 meters side?,216,192,108,256,A
278,"What is the least number which when divided by 8, 12, 18 and 24 leaves the remainders 4, 8, 14 and 20 respectively?",78,68,58,None,B
279,"A group of 10 representatives is to be selected out of 12 seniors and 10 juniors. In how many different ways can the group be selected, if it should have 5 seniors and 5 juniors?",¹² C ₅ * 10,¹² C ₇ * 10,¹² C ₇ * ¹⁰ C ₅,12 * ¹⁰ C ₅,C
280,Which of the following has the most number of divisors?,99,101,176,182,C
281,Solve: 5 ÷ 0.5 = ?,2.5,25,10,1,C
282,A person purchased a TV set for Rs. 16000 and a DVD player for Rs. 6250. He sold both the items together for Rs. 31150. What percentage of profit did he make?,30%,35%,40%,45%,C
283,"Find the value of a/b + b/a, if a and b are the roots of the quadratic equation x² + 8x + 4 = 0?",15,14,24,26,B
284,A table listed at Rs. 160 is marked 20% off. What is the sale price?,Rs. 125,Rs. 128,Rs. 120,Rs. 130,B
285,"A lends Rs. 1500 to B and a certain sum to C at the same time at 8% per annum simple interest. If after 4 years, A altogether receives Rs. 1400 as interest from B and C, then the sum lent to C is________?",Rs0.29 ,Rs0.19 ,Rs0.22 ,Rs0.26 ,A
286,A man buys Rs. 20 shares paying 9% dividend. The man wants to have an interest of 12% on his money. The market value of each share is:_________?,12,15,18,20,B
287,"A can complete a journey in 10 hours. He travels first half of the journey at the rate of 21 km / hr and second half at the rate of 24 km / hr. Find the total journey in km. Time, Speed, and Distance",220 km,224 km,230 km,234 km,B
