Question_Number,Question,Option_A,Option_B,Option_C,Option_D,Correct_Answer
246,The first international flight of PIA was taken on:,on 25 May 1953,on 7 June 1953,on 1 February 1955,on 17 June 1956,C
247,A total of __________ amendments to the 1973 Constitution have been passed by the Parliament.,21,23,25,26,D
248,What type of education was provided at MAO High School?,Western,Eastern,Modern,Modern & Eastern,D
249,Who proposed the named the All India Muslim League?,Nawab Saleem Ullah Khan,Maulana Ali Jauhar,Mohsin-ul-Mulk,Waqar-ul-Mulk,A
250,When were the Delhi Proposals presented?,1919,1922,1924,1927,D
251,Who was one of the founders of Nadwatul Ulema?,Maulana Maududi,Maulana Shibli Nomani,Allama Iqbal,Maulana Mahmood-ul-Hasan,B
252,When did the Jallianwala Bagh massacre take place?,7007,7043,16-Aug-46,7296,B
253,Who gave the Doctrine of Lapse in 1848?,Lord Wellesley,Lord Dalhousie,Lord Canning,Lord Linlithgow,B
254,The Southern Zone Agricultural Research Centre is located in ________.,Karachi,Jamshoro,Thatta,Faisalabad,B
255,Pakistan won the ICC World Cup (One Day) in 1992. It was the __________ ICC World Cup tournament.,5th,6th,7th,8th,A
256,What is the other name of the Mohammad Ali Bogra Formula?,New Law of Pakistan,Pakistan Report,Third Report,Constitutional Formula,D
257,In which year did Mohtarma Fatima Jinnah contest the presidential election?,In 1960,In 1962,In 1967,In 1965,D
258,The Edhi Foundation has the world's largest:,Volunteer Community,Medical Facility,Food Kitchens,Ambulance Service,D
259,Who was the first and only Vice President of Pakistan?,Nur-ul-Amin,Quaid-e-Azam,Liaquat Ali Khan,None of them,A
260,In which year was television started in Pakistan?,in 1961,in 1962,in 1963,in 1964,D
261,Sachal Sarmast was a famous poet of which language?,Baluchi,Punjabi,Sindhi,Kashmiri,C
262,In which year did the Kargil conflict take place between India and Pakistan?,1998,1999,2000,2001,B
263,In which year did the Muslim League change its objective to include the acquisition of a new independent state?,in 1906,in 1913,in 1929,in 1940,B
264,Which is not a Pakistani actor?,Muhammad Ali,Nawazuddin Siddiqui,Waheed Murad,None of these,B
266,The Wall of Knowledge was built in which city:,Islamabad,Karachi,Lahore,None of these,B
267,Who was the ruler of District Dir at the time of Independence?,Shah Jehan,Wali Khan,Nawab Shah Jehan Khan,Akbar,C
268,Which leader was elected as President of the All-India Khilafat Conference held in Delhi in 1919?,Mahatma Gandhi,Shaukat Ali,M. A. Jinnah,None of these,A
269,FPSC was termed according to which set:,Govt. India Act 1935,Constitution 1956,Constitution 1962,None of above,A
270,Murree was constructed in 1853 at:,Sunny Bank,Nathiagali,Sher Bangala,None of these,A
271,The river Jhelum and Chenab meet at:,Head Balloki,Head Punjnad,Head Trimmu,None of these,C
272,The Political Parties Act was passed by Ayub Government in:,1960,1962,1963,1964,B
273,What is the old name of Port Qasim?,Neroon Kot,Pipri,Debal,Dahir Kot,B
274,Shah Wali Ullah wrote how many books?,45,50,51,55,C
275,The site of Harappa is located in which province?,Punjab,Sind,KPK,Balochistan,A
276,National predator of Pakistan is __________.,Lion,Snow Bear,Snow Leopard,All of these,C
277,Where is fire clay found in Pakistan?,Hunza,Chitral,Padhrar (Salt Range),Margalla hills,C
278,How many rivers are present in Pakistan?,20,22,23,24,D
279,How much did agriculture account for the GDP of Pakistan in 1947?,35 percent,53 percent,60 percent,None of the Above,B
280,Where was Sir Syed Ahmed Khan born on 17 October 1817?,Lucknow,Bijnor,Delhi,Rampur,C
281,The length of the Gwadar Motorway (M-8) is __________.,605 km,892 km,933 km,"1,105 km",B
282,The members of the Constituent Assembly were increased from the original number of 69 to:,79,89,99,100,A
283,"The proposed Bunji Hydropower project would be the largest in Pakistan, with an installed capacity of ________.","7,100 MW","6,100 MW","5,100 MW","4,100 MW",A
284,The First Round Table Conference was held in:,1930,1929,1932,None of these,A
285,NACTA was established under the Ministry of Interior in 2008 to curb:,Robbery,Terrorism,Social crime,Land grabbers,B
286,Indus civilization developed around ____________.,2800 BC,2900 BC,3000 BC,3100 BC,C
287,Who started the Khilafat Movement in 1919?,Gandhi,Ali Brothers,Jinnah,Maulana Maududi,B
288,The national insignia of Pakistan is __________.,Deodar,Indus Dolphin,Crescent and Star,None of above,C
289,Where is the Katpana Cold Desert located?,"Harbin, China","Skardu, Pakistan","Dras, India","Sydney, Australia",B
290,The Indo-Pak war of 1965 lasted for _________.,17 days,27 days,37 days,47 days,A
291,Which is the highest peak of the Koh-e-Sufaid Range?,Sakaser,Mount Sikaram,Broad Peak,Nanga Parbat,B
292,"The book, 'The Emergence of Pakistan', was written by ______________.",Chaudhri Muhammad Ali,Chaudhry Najib,K. K. Aziz,Ayesha Jalal,A
293,When did Pakistan start full diplomatic relations with Bangladesh?,1971,1974,1977,None of these,B
294,Baloch Culture Day is celebrated by the Baloch people annually on:,on 2nd March,on 3rd March,on 4th March,on 5th March,A
295,The first Chairman of the Senate was?,Tasleem Aslam,Habib Ullah Khan,Shahida Jamil,None of these,B
296,The 'Treaty of Friendship' was signed in 1951 between Pakistan and which country?,Afghanistan,Iran,Saudi Arabia,China,B
297,The National Flag of Pakistan was designed by ______.,Amir-uddin Kidwai,Hafeez Jalandhri,Ahmed Ghulam Ali Chagla,None of the Above,A
298,When did Liaquat Ali Khan visit the USA?,in 1950,in 1951,in 1952,in 1949,B
299,Who convened the 1906 meeting in Dhaka where the All-India Muslim League was formed?,Nawab Khwaja Salimullah,Allama Iqbal,Quaid-e-Azam,Sir Aga Khan,A
300,Which bank provided the first loan in millions to the government of Pakistan at the time of independence?,UBL,HBL,National Bank,MCB,B
301,On which river is Guddu Barrage built?,Indus,Chenab,Jhelum,None of these,A
302,Tipu Sultan embraced martyrdom in?,1799,1821,1789,None of these,A
303,The famous figure of a dancing girl found in the excavations of Harappa was made up of __________.,Terracotta,Steatite,Bronze,Red limestone,C
304,Who was the leader of the Muslim League delegation in the first Round Table Conference?,Muhammad Ali Jinnah,Sir Agha Khan,Allama Iqbal,Maulana Muhammad Ali Jauhar,B
305,How many times did Mahmud of Ghazni attack India:,13 times,15 times,17 times,None of these,C
306,Zulfiqar Ali Bhutto became _______ of Pakistan after Yahya Khan.,Prime Minister,Martial Law Administrator,President,None of these,B
307,Who was the 1st Caretaker Prime Minister of Pakistan?,Balakh Sher Mazari,Moeenuddin Ahmad Qureshi,Mir Hazar Khan Khoso,Ghulam Mustafa Jatoi,D
308,Shafqat Amanat Ali belongs to which of the following musical families?,Patiala family,Senia family,Qawwal family,Talwandi family,A
309,Sir John Marshall ordered the digging of Mohenjo-Daro in:,in 1920,in 1921,in 1922,in 1923,C
310,Sindhu Muhinje Saah Mein' is a famous book of Sindhi literature written by __________.,G.M. Syed,Amar Jaleel,Sheikh Ayaz,Ustad Bukhari,B
311,Pakistan's Citizenship Act of ________ guarantees citizenship to anyone born in the country.,In 1948,In 1949,In 1951,In 1955,C
312,Bosnia signed a deal with Pakistan to send back migrants in ________?,in Nov-20,in Oct-21,in Sep-21,None of these,A
313,When was the Liaquat-Nehru Pact between India and Pakistan signed?,in April 1950,in May 1949,in March 1951,in June 1948,A
314,What is the length of the common border between Pakistan and Afghanistan?,"2,252 km","2,282 km","2,350 km","2,430 km",D
315,Friday declared as half working day on,on 15th Aug 1947,on 20th Aug 1947,on 22nd Aug 1947,on 25th Aug 1947,C
316,Who was the first president of the Indian National Congress?,Dadabhai Naoroji,Womesh Chunder Bonnerjee,Allan Octavian Hume,Badruddin Tayyabji,B
317,PM Liaquat Ali Khan was assassinated on:,on 16 October 1951,on 14 October 1952,on 16 September 1951,None of these,A
318,"In the interim government of 1946, the Ministry of Finance was placed under ___________.",Asaf Ali,Liaquat Ali Khan,Jagjivan Ram,Ghazanfar Ali Khan,B
319,Who is the author of the book 'We Have Learnt Nothing From History'?,Hassan Askari Rizvi,Air Marshal M. Asghar Khan,Ayesha Siddiqa,Mushahid Hussain Syed,B
320,When was the first denationalization of a bank (MCB) carried out?,in January 1993,in January 1989,in January 1992,in January 1991,D
321,The British Parliament announced the Independence Act on:,on 14 July 1947,on 15 July 1947,on 18 July 1947,None of these,C
322,"The ""Indian Independence Act"" was enforced on _______.","On July 18, 1947","On August 21, 1947","On August 14, 1947","On August 16, 1947",C
323,Mountbatten addressed the Constituent Assembly of Pakistan on:,on 13 August 1947,on 14 Aug 1947,on 15 August 1947,on 16 August 1947,B
324,Who created the Utility Stores Corporation of Pakistan (Private) Limited?,Ayub Khan,Yahya Khan,Zulfikar Ali Bhutto,Zia-ul-Haq,C
325,Which Muslim-majority area was given to India to allegedly provide access to Kashmir?,Ferozpur,Gurdaspur,Makrai,None of these,B
326,Quaid-e-Azam Muhammad Ali Jinnah left Congress in:,1919,1920,1921,1922,B
327,Salwan Kot is the old name of ________.,Quetta,Multan,Lahore,Sialkot,D
328,Out of how many total provincial seats were the 1937 elections held?,711,1200,1585,1000,C
329,"At the time of Partition, the Nizam's State of Hyderabad had acceded to:",India,Pakistan,Became independent,None of these,C
330,Who elects the Chairman and Deputy Chairman of the Senate from the members of the Senate?,Senators and MPAs,Senators and MNAs,Members of the National Assembly,Senators,D
331,Who was assigned the responsibility of heading the Boundary Commissions at the time of partition?,A. V. Alexander,Sir Cyril Radcliffe,Sir Stafford Cripps,Lord Minto,B
332,What is the length of Indus River from Himalaya to Arabian Sea?,1980 kms,1980 miles,1200 miles,2000 miles,B
333,When did Pakistan re-enter the Commonwealth?,in 1991,in 1988,in 1989,in 1990,C
334,"Begum Hazrat Mahal, who fought during the War of Independence 1857 against the British, was the ________.",Queen of Jhansi,Ruler of Jodhpur,Begum of Nizam of Hyderabad,Begum of Awadh,D
335,The concept of 'Mard-e-Momin' (The Perfect Man) is associated with ________.,Shah Waliullah,Allama Iqbal,Ibn-e-Khaldun,None of these,B
336,PRODA (Public and Representative Offices Disqualification Act) was passed in:,1949,1950,1951,1952,A
337,How many members were in the Simla Deputation?,30,35,40,None of these,B
338,Which dam is situated on the Haro River?,Khanpur,Mangla,Tanda,None of these,A
339,The Jammu Kashmir Liberation Front wants to get independence from:,India,Pakistan,Both India and Pakistan,None of these,C
340,Who was the first martyr of Pakistan?,Liaquat Ali Khan,Allama Iqbal,Ghulam Muhammad,Khuwaja Mohd Sharif of Ludhiana,D
341,Who is the owner of 'Nishat Group of Industries?,Malik Riaz,Mian Mansha,Yahya Bukhari,None of these,B
342,Who founded Sindh Madrassah-tul-Islam?,Qazi Hameed-ud-Din,Hassan Ali Affandi,Maulana Shibli Nomani,Syed Ahmad Khan,B
343,The Chairman of the Council of Common Interests is the:,President,Chief Justice of Pakistan,Prime Minister,Attorney General,C
344,"As of 2025, who is the Ambassador of Pakistan to China?",Riaz Khokhar,Salman Bashir,Khalil Hashmi,Masood Khan,C
345,Who was the first Chief Minister of Punjab?,Mian Mumtaz Daultana,Iftikhar Hussain Mamdot,Feroz Khan Noon,Nawab of Kalabagh,B
346,"Under the 1973 Constituent of the statesman, who was sworn In as President of Pakistan?",Z.A Bhutto,Ghulam Ishaq Khan,Fazal Elahi,None of these,C
347,The function of the State Bank of Pakistan is?,Inflation control,Lending business,Implementing monetary policy,None of these,C
348,How many divisions are in Punjab Province as of early 2024?,Eight,Nine,Ten,Eleven,D
349,What was the number of the latest edition of PSL in 2021?,Six,Seven,Fourth,None of these,A
350,The Indian Councils Act (Minto-Morley Reforms) was enacted into law in:,1909,1910,1911,1912,A
351,The educational institution Madrassah Rahimiya in Delhi was run by whom?,Qutbuddin Ahmad,Shah Abdul Rahim,Nizam-ul-Mulk,Shah Waliullah,B
352,Who was the Prime Minister of Pakistan at the time of the nuclear bomb tests?,Benazir Bhutto,Nawaz Sharif,Pervez Musharraf,Zulfikar Ali Bhutto,B
353,The largest coal reserves in Pakistan are found in ___________.,Thar,Karachi,Thal,Thatta,A
354,The Pakistan Men's Hockey Team has won the Asian Games gold medal ____ times.,five,four,nine,eight,D
355,"From 1858 until about 1870, nearly all British politicians and authors blamed the Muslims for __________.",Disloyalty,Demanding independence,Their leadership,None of these,A
356,Khyber is a ____.,Largest stadium,Famous building,Pass,None of these,C
357,Prime Minister Liaquat Ali Khan was assassinated in which city:,Lahore,Rawalpindi,Karachi,None of these,B
358,What was the real name of Shah Waliullah?,Qutb-ud-Din Ahmed Faruqi,Qutb-ud-Din Ahmed Siddiqui,Qutb-ud-Din Ahmed Syed,None of these,A
359,Kharif crops include _________.,Rice and Sugarcane,Cotton and maize,Bajra and Jawar,All of them,D
360,Who led the forces of the East India Company to victory in the Battle of Buxar?,Lord Clive,Sir Thomas Roe,Warren Hastings,Hector Munro,D
361,Working with Zia was written by:,Justice Muneer Ahmad,Khalid Mehmood Arif,Syed Shahid Hussain,None of these,B
362,Who delivered the Allahabad Address?,Allama Iqbal,Quaid-e-Azam,Liaquat Ali Khan,None of these,A
363,National Assembly adopted the 26th Constitutional (Amendment) Bill 2019 on _______?,on May 07,on May 09,on May 11,on May 13,D
364,Which is the biggest mosque in Pakistan?,"Jamia Mosque, Karachi","Chandni Mosque, Peshawar","Shahi Mosque, Lahore","Faisal Mosque, Islamabad",D
365,Who strongly opposed the Nehru Report?,Mahatma Gandhi,Jawaharlal Nehru,Muhammad Ali Jinnah,Lord Irwin,C
366,The post of Chairman Joint Chiefs of Staff was created in which year?,in 1977,in 1976,in 1978,in 1975,B
367,The fifth national census in Pakistan was held in __________.,In 1978,In 1988,In 1998,In 2000,C
368,What was the title of the pamphlet published by Chaudhry Rehmat Ali in 1933?,India First,"'""Now or Never""",Pakistan Manifesto,The Millat and Menace of Indianism,B
369,"Name the Mughal emperors who left a legacy of magnificent mosques, palaces, forts and gardens embellished with luxurious and delicate decorations.",Jahangir,Shah Jahan,Aurangzeb,Hamayun,B
370,Sachal Sarmast was the poet of:,Punjabi,Pashto,Sindhi,None of these,C
371,Who prepared the points for the Simla Deputation?,Sir Agha Khan,Nawab Mohsin-ul-Mulak,Nawab Salimullah Khan,Allama Iqbal,B
372,The British Prime Minister Ramsay MacDonald announced the Communal Award in 1932 at the end of the:,First Round Table Conference,Second Round Table Conference,Third Round Table Conference,Simon Commission,B
373,"The Urdu-Hindi Controversy, an important forerunner to the partition of British India, started in:",1857,1867,1877,1885,B
