Question_Number,Question,Option_A,Option_B,Option_C,Option_D,Correct_Answer
209,Imam Dar al-Hijrah is the title of:,Imam Ahmad,Imam Malik,Imam Shafi'i,None of these,B
210,Which companion was famously sent to Yemen as a judge and teacher by the Prophet (PBUH)?,Mu'adh ibn Jabal,Abdullah ibn Mas'ud,Anas ibn Malik,Abu Dharr al-Ghifari,A
211,"Name the animal, bigger than a donkey and smaller than a horse, on which the Holy Prophet (PBUH) went for Mi'raj.",Pony,Horse,Buraq,Mule,C
212,Which Surah is called 'Aroos-ul-Qur'an (the Bride of the Qur'an)?,Surah Yaseen,Surah Rahman,Surah Fatiha,Surah Jinn,B
213,How many Ahadith are narrated by Hazrat Ayesha?,2210,3200,4000,None of these,A
214,The meaning of Khawarij is:,Dishonest,Rebels,Unique,None of these,B
215,Sulh-e-Hudaybiyyah was signed in which year?,626,628,627,None of these,B
216,Name the oldest Holy Book.,Qur'an,Zabur,Injeel,Tawrat,D
217,Hazrat Zayd ibn Harithah's name is mentioned in which surah?,Al-Ahzab,Al-Falaq,Al-Jinn,Al-Buruj,A
218,Prophet Ayyub (Job) is known in the Quran for his exemplary:,Patience,Wealth,Kingship,Wisdom,A
219,Zakat was completely enforced in,2 A.H.,4 A.H.,8 A.H.,9 A.H.,D
220,How many times did the mother of Hazrat Ismail (A.S.) run from the hill of Safa to Marwah in search of water?,5,7,6,8,B
221,"Which companion is known as ""Baab-ul-Ilm"" (The Gate of Knowledge)?",Hazrat Abu Bakr Siddiq (R.A),Hazrat Umar Farooq (R.A),Hazrat Usman Ghani (R.A),Hazrat Ali (R.A),D
222,Which angel is mentioned by name in both the Qur'an and the Bible?,Israfil (Raphael),Izra'il (Azrael),Mika'il (Michael),Jibra'il (Gabriel),D
223,Who is considered the inventor of the pinhole camera and the father of modern optics?,Al-Hasan Ibn al-Haytham,Ibn al-Nafis,Avicenna,None of these,A
224,"The ""Wazir,"" a high-ranking political advisor or minister, was an administrative role adopted by the Abbasids from:",Arabian tribal tradition,Roman (Byzantine) tradition,Persian (Sasanian) tradition,Egyptian tradition,C
225,"The concept of a ""Caliph"" (Khalifa) literally means:",Successor or Deputy,King,Ruler,Commander,A
226,How many days are forbidden for fasting in a year?,Two days,Three days,Five days,None of these,C
227,For how long did Hazrat Muhammad (PBUH) live with Hazrat Abdul Muttalib?,2 years,3 years,4 years,5 years,A
228,Hazrat Abu Bakr Siddiq ke walid ne kab Islam qabool kiya?,Ghazwa Badr ke waqt,Sulh Hudaybiyyah ke waqt,Fath Makkah ke waqt,In mein se koi nahi,C
229,Name the Angel who takes out the souls of life-bearing creatures.,Hazrat Izra'il (AS),Hazrat Jibra'il (AS),Hazrat Israfil (AS),None of them,A
230,What was a notable invention of Omar Khayyam?,Pin-hole camera,The Jalali calendar,Chess,None of these,B
231,To which prophet did Jews call the son of Allah?,Hazrat Haroon (A.S.),Hazrat Essa (A.S.),Hazrat Mossa (A.S.),Hazrat Ozair (A.S.),D
232,Which prayer is offered at the time of a solar eclipse?,Salat al-Istisqa,Salat al-Khasf,Salat al-Kusuf,None of these,C
233,"The Islamic Golden Age saw significant advancements in cartography, with one of the most famous world maps, the ""Tabula Rogeriana,"" created by:",Al-Biruni,Ibn Khordadbeh,Yaqut al-Hamawi,Al-Idrisi,D
234,Who was the Muslim physician who first identified and suggested treatment for chickenpox and measles?,Al-Khwarizmi,Ibn Sina,Al-Razi,None of these,C
235,Who had the longest tenure as a Caliph among the Khulafa-e-Rashidin?,Abu Bakr (RA),Uthman (RA),Umar (RA),Ali (RA),B
236,"Who was the chief of the Thaqif tribe who, after visiting the Muslim camp at Hudaybiyyah, was highly impressed by the companions' respect for the Prophet?",Urwah ibn Mas'ud,Urwah ibn Mas'ud of Khazraj,Urwah ibn Mas'ud of Tosi,Urwah ibn Mas'ud of Utbah,A
237,In which language was the Holy Qur'an first translated?,Arabic,Persian,Latin,None of them,C
238,"The ""Dhimmi"" status in the classical Islamic state referred to:",Protected non-Muslim subjects,Muslim citizens,Slaves,Foreign merchants,A
239,The running between the two hills Safa and Marwah seven times is called ________.,Rami,Wuquf,Sa'i,Tawaf,C
240,Israel is the title of:,Hazrat Younus (AS),Hazrat Yaqoob (AS),Hazrat Ishaq (AS),None of these,B
241,The legal term for the dissolution of a marriage by a judge is:,Khul',Talaq,Faskh,Li'an,C
242,Who are called Umm-ul-Momineen?,The Holy Mothers of the Muslims,The sisters of the Holy Prophet (SAW),The Holy Wives of the Prophet (SAW),None of them,C
243,Hazrat Khwaja Bakhtiar Kaki (RA) was a disciple and khalifa of:,Baba Fareed,Moinuddin Chishti,Bulleh Shah,None of these,B
244,Hazrat Abu Bakr (R.A.) remained caliph from,from 629 to 631 A.D.,from 628 to 630 A.D.,from 632 to 634 A.D.,from 634 to 636 A.D.,C
245,The Islamic concept of an interest-free loan given for the sake of Allah is called:,Musharakah,Mudarabah,Qard al-Hasan,Ijarah,C
246,"One of the Prophet Muhammad's (PBUH) famous swords, which he acquired as booty from the Banu Qaynuqa, was named:",Al-Battar,Al-Mikhdham,Al-Rasub,Dhu al-Fiqar,D
247,How many Ayaat are there in the Qur'an?,6236,6636,6276,6666,D
248,How much of the Holy Qur'an does the longest Surah comprise?,1 by 20,1 by 10,1 by 12,1 by 15,C
249,"The practice of ""I'tikaf"" is most commonly performed during the last ten days of which month?",Muharram,Dhul-Hijjah,Ramadan,Rajab,C
250,"Who was the final commander of the Muslim forces at the Battle of Mu'tah, appointed by the soldiers?",Khalid ibn al-Walid (RA),Abdullah ibn Rawaha (RA),Thabit ibn Arqam (RA),Ja'far ibn Abi Talib (RA),A
251,Masjid al-Qiblatayn is situated in:,Madinah,Makkah,Ta'if,Jabal-e-Noor,A
253,During whose caliphate was the Qur'an compiled into book form?,Hazrat Abu Bakr Siddiq,Hazrat Usman,Hazrat Umar Farooq,None of these,A
254,Name the first person among the infidels of Arabia whose gift was accepted by the Holy Prophet (SAW).,Abu Lahab,Abu Sufyan,Abu Jahl,Umar bin Hasham,B
255,What is the meaning of Aqeeda?,Belief,Pillar,Nikah,Relief,A
256,"What is the serial number of the Kalimah ""Radd-e-Kufr"" among the six Kalimahs?",Sixth,Fourth,Third,Fifth,A
257,Sariyya Saif al-Bahr is the first sariyya of Islam. It is also called:,Sariyya Ali,Sariyya Hamza,Sariyya Umar,Sariyya Anas,B
258,What is the meaning of Al-Baqarah?,Goat,Elephant,The Cow,Spider,C
259,Hazrat Ali (R.A.) was the first person who:,First Commander-in-Chief,Fought with Kuffar,Embraced Islam,None of these,C
260,The Shab-e-Miraj incident took place on,on 27th Rajab,on 17th Rajab,on 17th Ramadan,None of these,A
261,Which of the Prophet's wives was the daughter of the Jewish chief Huyayy ibn Akhtab?,Rayhana bint Zayd (RA),Juwayriyyah bint al-Harith (RA),Safiyyah bint Huyayy (RA),Maria al-Qibtiyya (RA),C
262,How many Muhajireen were there at the time of Mawakhat?,35,40,45,50,C
263,What are the places from which the Hujjaj to Makkah assume the state of Ihram called?,Meeqat,Mina,Arafat,Muzdalifah,A
264,Who ordered the official compilation of Ahadith and their dispatch to the conquered territories?,Hazrat Umar ibn Abd al-Aziz (RA),Hazrat Umar (RA),Hazrat Uthman (RA),None of these,A
265,The duty of Hazrat Mika'il is ______.,In charge of protection and also to bring rains,To blow the trumpet on the Day of Judgment,In charge of taking the life of living creatures,None of these,A
266,"At the time of the Bayt al-Maqdis destruction, all the copies of the Torah were destroyed and scattered. Who reassembled the Torah?",Hazrat Harun (AS),Hazrat Uzair (AS),Hazrat Zakariya (AS),Hazrat Yunus (AS),B
267,Sihah Sitta are:,As-Sirah (Prophetic Biography),A Biography of the Prophet,The Six Authentic Books of Hadith,None of these,C
268,False Prophets were subdued in the period of,Abu Bakr (R.A.),Umar (R.A.),Usman (R.A.),Ali (R.A.),A
269,Who was the sixth caliph of the Umayyad dynasty during the Debal incident?,Yazid bin Muawiya,Umar bin Abdul Aziz,Walid bin Abdul Malik,None of these,C
270,Who recited the first Adhan in the Ka'bah?,Hazrat Zayd ibn Harithah (RA),Hazrat Usamah ibn Zayd (RA),Hazrat Bilal (RA),Hazrat Umar (RA),C
271,Who is the author of Kitab al-Umm and al-Risalah:,Imam Malik RA,Imam Abu Hanifa RA,Imam Shafi RA,Imam Ahmad Bin Hanbal RA,C
272,The Al-Tabari book on Hadiths was written by:,Allama ibn Yusuf,Ibn Jarir Al-Tabari,Imam Abu Hanifa,Imam Ahmad bin Hanbal,B
273,How many major forts were there in Khyber according to most historical accounts?,10,Seven or eight,Five,Twelve,B
274,Hazrat Dawood (A.S.) was a soldier in the army of:,Talut,Jalut,Namrood,Shaddad,A
275,Which expedition did the Prophet (PBUH) lead immediately after the Battle of Uhud to pursue the retreating Quraysh army?,Dumat al-Jandal,Hamra al-Asad,Badr al-Maw'id,Banu Mustaliq,B
276,What was the important event in the 13th year of Nabvi?,Hijrah Habashah,Hijrah Madina,Miraj,Visit to Ta'if,B
277,Which of the following does the Qur'an consider an unpardonable sin?,Lie,Jealousy,Shirk,Hypocrisy,C
278,Who was the student of Hammam bin Munabbih?,Abu Bakr As-Siddiq (RA),Umar (RA),Uthman (RA),Abu Hurairah (RA),D
279,"What is the meaning of the name of Muhammad (PBUH), ""Murtaza""?",The Intercessor,The Chosen One,The Selected,The Hafiz,B
280,Tax imposed on agricultural land is called ____?,Ushr,Khums,Khiraaj,None of these,C
281,Name the first person among the infidels of Arabia whose gift was accepted by the Holy Prophet (PBUH):,Abu Lahab,Abu Sufyan,Abu Jahl,Umar ibn Hisham,B
282,The final funeral prayer for the martyrs of the Battle of Jamal was led by:,Hassan (RA),Hussain (RA),Abu Musa (RA),Ali (RA),D
283,Where did Muslims take refuge near Makkah in the 7th year of Prophethood?,Shi'b-e-Abi Talib,Ghar-e-Thawr,Ghar-e-Hira,Plain of Arafat,A
284,A deceased Muslim male is ideally coffined in how many sheets of cloth?,1,2,3,4,C
285,The largest army that ever marched out of Madinah was in the:,Ghazwa Uhud,Ghazwa Tabuk,Ghazwa PBUHeeq,Ghazwa Ahzab,B
286,What is the literal meaning of Quran?,To repeat,To recite,To memorize,None of these,B
287,"Which companion is known as ""Asadullah"" (The Lion of Allah)?",Khalid ibn al-Walid (RA),Hamza ibn Abd al-Muttalib (RA),Ali ibn Abi Talib (RA),Zubayr ibn al-Awwam (RA),B
288,The ring of Prophet Muhammad was made by,Ya'la bin Umayya,Al-Arqam ibn Abi'l-Arqam,Dihyah al-Kalbi,Fadl ibn Abbas,A
289,In the second Hijrah to Habsha there were:,83 men and 18 women,80 men and 20 women,70 men and 25 women,60 men and 30 women,A
290,For how many years did the reign of rightly guided Caliphs prolong?,30 years,20 years,14 years,None of these,A
291,The Mosque of the Prophet (PBUH) was damaged due to fire in the reign of ______.,Hazrat Amir Mu'awiyah (RA),Walid ibn Abd al-Malik,Al-Mu'tasim Billah,Al-Ma'mun ar-Rashid,C
292,Which prophet is known as Dhul-Nun?,Hazrat Yunus (A.S.),Hazrat Shoaib (A.S.),Hazrat Dhul-Kifl (A.S.),None of these,A
293,The procedure of Wudu (ablution) is present in which Surah?,An-Nisa,Al-Ma'idah,Al-A'raf,Ar-Rahman,B
294,"The ""Qadariyya"" were an early theological school that championed the concept of:",Postponement of judgment,Absolute predestination,Human free will,The created Quran,C
295,Which is the most authentic book on Hadith literature?,Musnad,Sahih al-Bukhari,Sahifah al-Sadiqah,Mishkat Sharif,B
296,Taqiyya is a practice in Shia Islam which allows for:,Performing pilgrimage by proxy,Seeking guidance from an Imam,Dissimulation of one's faith in times of persecution,Postponing a religious duty,C
297,"Ghazwa Badr, between Muslims and Quraish of Makkah, was fought in:",in 1st Hijri,in 2nd Hijri,in 3rd Hijri,None of these,B
298,Ahad traditions are those that are:,Strong,Weak by definition,Narrated by a small number of people,Abrogated,C
299,What does Israel mean?,Liked by God,Friend of God,Servant of God,None of these,C
300,What is the meaning of Muhammad (PBUH)?,The Praised One,The Messenger,The Prophet,The Sun,A
301,A battle in which the Holy Prophet (PBUH) did not participate is known as?,Ghazwa,Sariyya,Al-Fay,None of these,B
302,Which religion traditionally considers Angel Mika'il (Michael) superior to Angel Jibra'il (Gabriel)?,Islam,Judaism,Christianity,None of them,B
303,Who is the Imam of the Maliki Fiqh?,Imam Malik ibn Anas,Imam Malik ibn Khuzaifah,Imam Malik ibn Asadullah,Imam Malik ibn Awf,A
304,Compilation of Ahadith is called:,Tadveen,Jama al Hadith,Maariz,None of these,B
305,Which of the Prophet's wives was the daughter of Abu Sufyan?,Umm Habibah (Ramla bint Abi Sufyan),Aisha bint Abi Bakr,Hafsa bint Umar,Sawda bint Zam'a,A
306,"The ""Al-Hidayah"" by al-Marghinani is a seminal and highly influential text in which school of Fiqh?",Maliki,Shafi'i,Hanbali,Hanafi,D
307,The mother of the Prophet Muhammad (PBUH) was:,Halima Saadia,Aminah bint Wahb,Fatimah bint Asad,Arwa bint Kurayz,B
308,How many days did Hazrat Younus (AS) remain in the abdomen of the fish?,10 days,20 days,30 days,40 days,D
309,Name the first Muslim personality who accepted the challenge to fight in the Battle of Uhud.,Hazrat Abu Dujanah (RA),Hazrat Umar (RA),Hazrat Ali (RA),Hazrat Hamza (RA),C
310,Jannat ul Mualla is the name of a graveyard. In which city is it situated?,Jeddah,Mecca,Madina,Baghdad,B
311,The first census in the Islamic state was carried out during the caliphate of:,Abu Bakr (RA),Umar (RA),Uthman (RA),Ali (RA),B
312,How many Surahs in the Holy Quran begin with Haroof-e-Muqatta'at?,27,28,29,None of these,C
313,The title of Hazrat Eesa (A.S.) was:,Khaleel-ullah,Zabih-ullah,Rooh-ullah,None of these,C
314,In which month of the Islamic calendar did the first revelation of the Qur'an come to the Holy Prophet (SAW)?,Safar,Ramazan,Shawwal,Zil-Hajj,B
315,Sahib al-Sirr is the nickname of:,Hazrat Hudhayfah (R.A.),Hazrat Uqbah (R.A.),Hazrat Sa'd (R.A.),None of these,A
316,Ghazwa Widdan is also known as Ghazwa:,Sawiq,Bawat,Abwa,Kariza,C
317,Which caliph had the shortest tenure?,Hazrat Ali (RA),Hazrat Abu Bakar (RA),Hazrat Usman (RA),None of these,B
318,The Battle of Hunayn was fought against which enemy tribes?,Hawazin and Thaqif,All tribes,Quraysh,None,A
319,"The Battle of Qadisiyyah, a decisive Muslim victory over the Persian Empire, was commanded by:",Khalid ibn al-Walid (RA),Sa'd ibn Abi Waqqas (RA),Amr ibn al-As (RA),Abu Ubaidah ibn al-Jarrah (RA),B
320,Who was the first key holder of the Ka'bah among the Quraish?,Qusayy,Banu Hashim,Abdullah,Abdul Muttalib,A
321,In the first Hijrah to Habsha there were 12 men and:,1 woman,2 women,3 women,4 women,D
322,Who took charge as Caliph while wars were in progress in Iraq and Syria?,Ali (RA),Umar (RA),Abu Bakr (RA),Hasan (RA),B
323,Sahih al-Bukhari is a book of:,Tafsir,Hadith,Fiqh,History,B
324,In which Surah is Bismillah mentioned twice?,Surah At-Tawbah,Surah An-Naml,Surah Al-Baqarah,Surah An-Naba,B
325,Name the Kalimah which is recited during Hajj on the way to Mina.,Tauheed,Shahadat,Tahleel,Istighfar,A
326,Angels are created out of:,Fire,Nur (Light),Both of these,None of them,B
327,"Adi bin Hatim al-Ta'i, the chief of the Tayy tribe, embraced Islam in which Hijri year?",3 AH,6 AH,9 AH,11 AH,C
328,"Which area of the Jews accepted to pay Jizya after the Khyber campaign, solidifying Muslim authority in the region?",Tayma,Ghaziya,Areez,Saweeq,A
329,The Pact of Hudaybiyyah was written by Ali (RA). Who from the Quraysh side signed the treaty?,Abu Jahl,Suhayl ibn Amr,Abu Sufyan,Ikrimah ibn Abi Jahl,B
330,Ijma can operate only where ______.,Qiyas is not possible,Ulama have a difference of opinion,People are of the same opinion,The Qur'an and the Hadith have not clarified a certain aspect of the law,D
331,"The portion of the wall of Kaaba, which is between its door and Hajr-e-Aswad is called:",Al Multazim,Hateem,Haram,Safar,A
332,Which Muslim scientist invented the telescope during the reign of Mamun?,Abul-Hussain,Abul-Hasan,Abdullah,None of these,B
333,"In the Qur'an, which prophet is called a Khalifa?",Hazrat Sulayman (A.S.),Hazrat Dawood (A.S.),Hazrat Younas (A.S.),Hazrat Luqman (A.S.),B
334,How many sons did Hazrat Abdul Muttalib have?,8,9,10,11,C
335,How many pillars of Islam are there?,3,5,7,None of these,B
336,A person who is liable to pay Zakat is known as,Sahib-e-Taufeeq,Sahib-e-Hisaab,Sahib-e-Zakat,Sahib-e-Nisab,D
337,What is the meaning of Sahih?,Authentic,TRUE,Right,Exact,A
338,Until which Hijrah did the work of compiling ahadith continue?,4th,5th,6th,7th,B
339,The Caliph had to exercise his authority according to:,Laws of Society,The Quran and Sunnah,His own will,The will of his subjects,B
340,Tawaf al-Ifadah must be performed between the dawn of the 10th and sunset of the:,12th Dhul-Hijjah,"10th to 13th Dhul-Hijjah (best time, but no strict deadline)",11th Dhul-Hijjah,9th Dhul-Hijjah,B
341,The Maliki school of thought was founded by:,Imam Malik ibn Anas,Imam Ahmad ibn Hanbal,Ali (RA),Uthman (RA),A
342,Which place is designated as the Meeqat for pilgrims already in Makkah for Hajj?,Dhu al-Hulayfah,From their residence in Makkah,Qarn al-Manazil,Al-Juhfah,B
343,This is the first book of Hadith that was compiled by anyone:,Muwatta Imam Malik,Sahih Muslim,Sahih al-Bukhari,None of these,A
344,"Quran Kareem mein chaar gumrah firqon Yahood o Nasara, kuffar o mushrikeen ka zikr hai. In ka ta'alluq kis qabeel se tha?",Ilm-e-Majd,Uloom-e-Mukhasma,Tazkeer-ul-Ayyam,In mein se koi nahi,B
345,"'As a result of Hazrat Zakariya''s (A.S.) prayer, the following prophet was born:",Isa (A.S.),Uzair (A.S.),Musa (A.S.),Yahya (A.S.),D
346,Which Sahabi is called Jami' al-Qur'an?,Hazrat Abdullah ibn Mas'ud (R.A.),Hazrat Abdullah ibn Umar (R.A.),Hazrat Usman (R.A.),Hazrat Abdullah ibn Abi Bakr (R.A.),C
347,When did the Quraysh and Kinana tribes boycott Banu Hashim?,7th year of Prophethood,8th year of Prophethood,9th year of Prophethood,None of these,A
348,"The Safavid dynasty, which established Twelver Shi'ism as the state religion, was centered in modern-day:",Turkey,Iraq,Iran,Azerbaijan,C
349,"The concept of ""Istihsan"" (juristic preference) is a secondary source of law primarily used by which school of Fiqh?",Maliki,Hanafi,Shafi'i,Hanbali,B
350,"What is a Hadith that is less than authentic, although not false or a fabrication, called?",Mustanad,Da'if Hadith,Sahih,Ghair Mustanad,B
351,Hazrat Eesa ko kis ki madad ki gayi?,Jinnaat ki,Roohul Qudus ki,Farishton ki,In mein se koi nahi,B
352,The War of Dahis and al-Ghabra was sparked by a horse race. What was Dahis?,The horse of Hudhayfa ibn Badr,The horse of Qays ibn Zuhayr,The mare of Qays ibn Zuhayr,The mare of Hudhayfa ibn Badr,B
